timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,Fraud,vehicleAge,driverExperience,licenceType
58,49,500,1668,,Masters,Multi-vehicle Collision,Major Loss,Police,21,2,0,0,4000,0,17,33,Full
34,27,500,1238,,PhD,Vehicle Theft,Total Loss,,20,1,0,1,9000,0,7,10,Full
116,49,500,1425,,High School,Parked Car,Minor Loss,,20,1,1,1,8000,0,0,32,Full
105,44,1000,1469,,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,8,3,1,1,2000,0,8,27,Full
101,38,500,864,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,17,4,0,0,4000,0,1,20,Full
72,59,500,985,,PhD,Multi-vehicle Collision,Total Loss,Police,10,3,1,0,8000,0,6,42,Full
101,34,2000,1011,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,0,3,0,0,10000,0,20,18,Full
74,59,500,923,,High School,Multi-vehicle Collision,Major Loss,Other,23,3,0,1,1000,0,17,42,Full
101,44,1000,1643,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,17,1,0,1,8000,0,4,24,Full
74,30,500,1340,,High School,Vehicle Theft,Total Loss,Ambulance,2,1,0,0,3000,0,7,8,Full
75,55,1000,1245,,High School,Multi-vehicle Collision,Total Loss,Ambulance,0,3,1,1,3000,0,8,35,Full
20,54,1000,1614,,High School,Single Vehicle Collision,Total Loss,,5,1,1,0,3000,0,15,35,Full
48,37,2000,1479,,PhD,Parked Car,Minor Loss,Other,4,1,1,1,2000,0,0,17,Full
96,33,500,1339,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,15,1,1,1,6000,0,0,14,Full
24,32,500,1152,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,15,1,1,1,4000,0,2,10,Full
10,26,2000,1127,,Masters,Single Vehicle Collision,Major Loss,Police,11,1,1,1,10000,0,12,6,Full
70,52,2000,1482,,Bachelor,Parked Car,Major Loss,Ambulance,15,1,0,1,4000,0,8,30,Full
99,59,2000,1223,,Bachelor,Single Vehicle Collision,Total Loss,Police,1,1,1,0,7000,0,17,41,Full
41,57,500,1520,,College,Multi-vehicle Collision,Minor Loss,Police,10,3,1,1,8000,0,5,38,Full
110,41,2000,1066,,MD,Multi-vehicle Collision,Minor Loss,Other,14,3,0,0,5000,0,10,19,Full
46,34,1000,976,,Bachelor,Multi-vehicle Collision,Minor Loss,,22,4,0,1,2000,0,14,14,Full
80,38,1000,1437,,Bachelor,Single Vehicle Collision,Total Loss,Police,4,1,1,1,2000,0,11,19,Full
27,48,1000,1405,,Masters,Single Vehicle Collision,Minor Loss,Police,18,1,1,1,6000,0,6,26,Full
79,44,1000,1264,,Masters,Multi-vehicle Collision,Total Loss,Police,3,3,1,1,1000,0,3,23,Full
11,40,1000,1413,,Masters,Single Vehicle Collision,Total Loss,Ambulance,11,1,1,1,10000,0,10,21,Full
73,54,1000,1024,,PhD,Single Vehicle Collision,Major Loss,,14,1,1,1,6000,0,3,34,Full
19,55,1000,1336,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,18,3,1,1,8000,0,19,39,Full
69,29,500,1265,,Bachelor,Parked Car,Minor Loss,,1,1,1,1,8000,0,10,12,Full
48,50,2000,1423,,High School,Single Vehicle Collision,Minor Loss,Ambulance,21,1,1,1,8000,0,3,31,Full
58,48,2000,1667,,Masters,Vehicle Theft,Total Loss,,17,1,1,0,7000,0,14,27,Full
110,29,2000,1599,,Bachelor,Single Vehicle Collision,Minor Loss,Police,3,1,1,1,2000,1,2,10,Full
93,56,2000,1399,,Masters,Single Vehicle Collision,Major Loss,,8,1,0,1,3000,0,16,37,Full
52,39,1000,1218,,Masters,Single Vehicle Collision,Major Loss,,3,1,1,1,10000,0,9,22,Full
72,38,2000,1169,,College,Vehicle Theft,Major Loss,Ambulance,2,1,0,1,10000,0,2,17,Full
11,45,1000,1138,,PhD,Multi-vehicle Collision,Major Loss,,1,3,0,1,2000,0,0,26,Full
75,37,500,1385,,High School,Single Vehicle Collision,Total Loss,,4,1,1,1,2000,0,20,15,Full
15,27,500,897,,Bachelor,Single Vehicle Collision,Total Loss,Police,0,1,1,1,10000,0,5,8,Full
24,25,1000,1554,,High School,Parked Car,Total Loss,,14,1,0,1,8000,0,20,5,Full
80,62,2000,1632,,Bachelor,Multi-vehicle Collision,Total Loss,Police,11,3,1,1,9000,0,10,46,Full
94,48,2000,1606,,Bachelor,Parked Car,Minor Loss,Police,20,1,1,0,5000,0,10,27,Full
8,56,500,1039,,High School,Vehicle Theft,Major Loss,Police,16,1,1,1,4000,0,2,38,Full
16,64,2000,1069,,College,Multi-vehicle Collision,Major Loss,,0,3,0,0,10000,0,20,46,Full
85,60,1000,1021,,High School,Single Vehicle Collision,Total Loss,,8,1,0,1,5000,0,15,39,Full
91,64,2000,1285,,High School,Single Vehicle Collision,Total Loss,Police,6,1,1,0,8000,0,10,47,Full
61,37,2000,1481,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,21,1,0,1,2000,0,2,16,Full
109,32,2000,865,,High School,Vehicle Theft,Major Loss,Police,18,1,0,1,1000,0,3,11,Full
78,26,500,1074,,Bachelor,Single Vehicle Collision,Total Loss,,13,1,0,1,6000,0,8,8,Full
25,58,1000,994,,High School,Multi-vehicle Collision,Major Loss,Ambulance,20,3,1,1,7000,0,7,42,Full
20,43,2000,1442,,High School,Single Vehicle Collision,Major Loss,Other,5,1,0,1,9000,0,11,25,Full
34,30,2000,1593,,College,Single Vehicle Collision,Minor Loss,Ambulance,22,1,0,1,10000,0,1,14,Full
113,37,1000,842,,MD,Multi-vehicle Collision,Total Loss,,23,3,0,1,10000,0,0,21,Full
86,54,1000,1660,,Masters,Multi-vehicle Collision,Minor Loss,Other,2,3,0,1,10000,0,10,34,Full
18,33,2000,886,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,1,1,0,1,2000,0,0,15,Full
96,50,500,1541,,Bachelor,Multi-vehicle Collision,Major Loss,Police,12,3,1,1,9000,0,1,31,Full
90,36,1000,1114,,PhD,Vehicle Theft,Total Loss,Ambulance,23,1,1,1,7000,0,7,15,Full
31,61,500,1489,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,4,1,1,0,4000,0,1,44,Full
38,60,1000,1041,,High School,Multi-vehicle Collision,Minor Loss,Police,16,3,0,1,9000,0,8,41,Full
33,26,2000,1053,,High School,Vehicle Theft,Major Loss,Ambulance,13,1,0,0,4000,0,5,8,Full
32,36,500,1118,,MD,Single Vehicle Collision,Total Loss,Police,10,1,1,1,8000,0,4,18,Full
41,44,2000,1066,,Bachelor,Parked Car,Total Loss,Police,8,1,0,1,2000,0,8,25,Full
84,57,1000,1099,,MD,Vehicle Theft,Minor Loss,Ambulance,5,1,0,0,4000,0,2,37,Full
74,54,2000,1211,,College,Multi-vehicle Collision,Major Loss,Ambulance,5,3,0,1,3000,0,7,36,Full
55,61,1000,1428,,Bachelor,Multi-vehicle Collision,Major Loss,Other,19,3,1,1,4000,0,8,41,Full
84,32,1000,965,,Bachelor,Vehicle Theft,Major Loss,Ambulance,14,1,1,1,3000,0,17,10,Full
52,47,2000,916,,College,Multi-vehicle Collision,Major Loss,Other,4,3,1,1,7000,0,19,26,Full
88,52,1000,1441,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,8,3,0,1,9000,0,6,31,Full
85,37,500,1097,,Masters,Parked Car,Total Loss,Ambulance,22,1,1,1,5000,0,6,20,Full
29,61,500,878,,College,Parked Car,Major Loss,,8,1,1,1,2000,0,11,43,Full
88,35,500,1187,,High School,Single Vehicle Collision,Minor Loss,Other,10,1,0,0,1000,0,2,16,Full
119,59,2000,874,,Masters,Single Vehicle Collision,Major Loss,Ambulance,15,1,1,1,8000,0,7,39,Full
48,33,2000,1344,,High School,Multi-vehicle Collision,Total Loss,,1,3,1,1,4000,0,1,16,Full
115,41,1000,1211,,High School,Single Vehicle Collision,Major Loss,Police,15,1,0,1,2000,0,7,25,Full
53,26,500,1347,,High School,Single Vehicle Collision,Minor Loss,Other,3,1,1,1,3000,0,2,9,Full
28,38,2000,1353,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,6,3,1,1,4000,0,11,18,Full
49,43,500,1421,,High School,Multi-vehicle Collision,Major Loss,Ambulance,10,2,1,1,7000,0,13,25,Full
108,41,500,876,,MD,Multi-vehicle Collision,Total Loss,,14,3,1,1,7000,1,20,23,Full
108,48,2000,1387,,College,Multi-vehicle Collision,Minor Loss,Ambulance,12,3,1,1,10000,0,4,32,Full
60,34,500,1616,,MD,Single Vehicle Collision,Total Loss,Ambulance,5,1,1,1,4000,0,4,12,Full
8,28,500,843,,Bachelor,Single Vehicle Collision,Minor Loss,Police,20,1,1,0,9000,0,20,8,Full
52,46,2000,1462,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,17,1,1,1,7000,0,18,28,Full
98,45,500,1269,,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,0,3,1,1,1000,0,12,27,Full
44,61,2000,1362,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,6,3,0,1,2000,0,17,41,Full
