index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
4569,76.0,45.0,500.0,1677.0,Bachelor,Parked Car,Total Loss,Ambulance,7.0,1.0,-0.0,1.0,4000.0,0,4.0,23.0,Full
4570,12.0,25.0,1000.0,1114.0,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,18.0,1.0,1.0,-0.0,4000.0,0,14.0,6.0,Full
4571,103.0,48.0,500.0,1358.0,Bachelor,Multi-vehicle Collision,Total Loss,Police,22.0,3.0,-0.0,1.0,4000.0,0,20.0,28.0,Full
4572,72.0,64.0,500.0,1089.0,PhD,Single Vehicle Collision,Total Loss,Other,17.0,1.0,1.0,1.0,10000.0,0,2.0,43.0,Full
4573,97.0,58.0,500.0,847.0,Bachelor,Single Vehicle Collision,Major Loss,none,23.0,1.0,1.0,1.0,10000.0,0,20.0,38.0,Full
4574,89.0,42.0,1000.0,1615.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,3.0,4.0,0.0,0.0,2000.0,0,1.0,20.0,Full
4575,16.0,29.0,1000.0,1315.0,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,18.0,3.0,1.0,1.0,3000.0,0,11.0,8.0,Full
4576,137.0,31.0,2000.0,1340.0,High School,Multi-vehicle Collision,Minor Damage,Ambulance,6.0,3.0,1.0,0.0,50800.0,0,10.0,9.0,Full
4577,138.0,30.0,500.0,1093.0,PhD,Single Vehicle Collision,Major Damage,Other,-0.0,1.0,2.0,0.0,83160.0,0,4.0,11.0,Full
4578,63.0,50.0,500.0,1340.0,College,Multi-vehicle Collision,Major Loss,Ambulance,11.0,3.0,1.0,1.0,2000.0,0,17.0,29.0,Full
4579,82.0,49.0,2000.0,1539.0,College,Single Vehicle Collision,Major Loss,Other,10.0,1.0,1.0,1.0,4000.0,0,12.0,33.0,Full
4580,27.0,33.0,500.0,1443.0,PhD,Single Vehicle Collision,Total Loss,Police,21.0,1.0,1.0,1.0,27700.0,0,3.0,12.0,Full
4581,398.0,58.0,500.0,991.0,Associate,Single Vehicle Collision,Major Damage,Police,18.0,1.0,2.0,0.0,99320.0,1,13.0,40.0,Full
4582,106.0,43.0,500.0,951.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,-0.0,1.0,1.0,0.0,5000.0,0,15.0,26.0,Full
4583,99.0,32.0,1000.0,1058.0,JD,Single Vehicle Collision,Total Loss,Fire,17.0,1.0,1.0,0.0,41130.0,0,16.0,10.0,Full
4584,71.0,56.0,2000.0,1471.0,College,Single Vehicle Collision,Major Loss,Other,23.0,1.0,-0.0,1.0,3000.0,0,4.0,40.0,Full
4585,25.0,51.0,500.0,940.0,MD,Multi-vehicle Collision,Major Loss,none,16.0,3.0,1.0,1.0,1000.0,0,7.0,30.0,Full
4586,80.0,27.0,1000.0,1474.0,College,Single Vehicle Collision,Major Damage,Police,13.0,1.0,1.0,1.0,52800.0,0,11.0,6.0,Full
4587,8.0,25.0,500.0,1168.0,Bachelor,Vehicle Theft,Major Loss,Other,20.0,1.0,1.0,1.0,8000.0,0,12.0,5.0,Full
4588,75.0,61.0,500.0,843.0,College,Parked Car,Total Loss,Police,21.0,1.0,1.0,0.0,2000.0,0,15.0,45.0,Full
4589,51.0,57.0,500.0,1615.0,High School,Vehicle Theft,Major Loss,Ambulance,0.0,1.0,1.0,1.0,6000.0,0,15.0,35.0,Full
4590,108.0,38.0,500.0,1543.0,Bachelor,Single Vehicle Collision,Major Loss,Police,23.0,1.0,0.0,1.0,9000.0,0,7.0,18.0,Full
4591,89.0,37.0,1000.0,899.0,Bachelor,Parked Car,Minor Loss,none,6.0,1.0,1.0,1.0,1000.0,0,1.0,15.0,Full
4592,98.0,45.0,500.0,1269.0,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,0.0,3.0,1.0,1.0,1000.0,0,12.0,27.0,Full
4593,13.0,64.0,500.0,988.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,4.0,3.0,1.0,1.0,6000.0,0,20.0,43.0,Full
4594,220.0,42.0,1000.0,1282.0,College,Multi-vehicle Collision,Minor Damage,Fire,20.0,4.0,-0.0,1.0,47740.0,0,10.0,25.0,Full
4595,18.0,47.0,1000.0,1393.0,PhD,Vehicle Theft,Minor Loss,Ambulance,8.0,1.0,-0.0,-0.0,4000.0,0,7.0,29.0,Full
4596,117.0,39.0,500.0,1269.0,Masters,Single Vehicle Collision,Major Loss,Police,11.0,1.0,-0.0,1.0,10000.0,0,17.0,22.0,Full
4597,335.0,48.0,2000.0,1018.0,MD,Multi-vehicle Collision,Total Loss,Police,21.0,3.0,0.0,1.0,35860.0,1,10.0,30.0,Full
4598,88.0,35.0,500.0,1187.0,High School,Single Vehicle Collision,Minor Loss,Other,10.0,1.0,0.0,-0.0,1000.0,0,2.0,16.0,Full
4599,100.0,56.0,500.0,1323.0,Masters,Multi-vehicle Collision,Minor Loss,none,6.0,3.0,1.0,1.0,8000.0,0,4.0,39.0,Full
4600,119.0,64.0,1000.0,1366.0,PhD,Multi-vehicle Collision,Major Loss,Ambulance,8.0,4.0,0.0,-0.0,8000.0,0,12.0,47.0,Full
4601,66.0,58.0,1000.0,1551.0,High School,Single Vehicle Collision,Minor Loss,Police,0.0,1.0,1.0,1.0,1000.0,0,16.0,38.0,Full
4602,62.0,38.0,2000.0,1229.0,High School,Multi-vehicle Collision,Major Loss,none,7.0,3.0,1.0,1.0,7000.0,0,6.0,16.0,Full
4603,283.0,48.0,1000.0,1475.0,JD,Parked Car,Trivial Damage,Police,9.0,1.0,2.0,0.0,6560.0,0,12.0,32.0,Full
4604,60.0,40.0,1000.0,1202.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,12.0,1.0,1.0,-0.0,1000.0,0,6.0,20.0,Full
4605,19.0,52.0,1000.0,1675.0,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,17.0,1.0,1.0,1.0,8000.0,0,13.0,30.0,Full
4606,33.0,50.0,500.0,1140.0,Bachelor,Vehicle Theft,Total Loss,Police,3.0,1.0,1.0,1.0,5000.0,0,3.0,32.0,Full
4607,29.0,61.0,500.0,878.0,College,Parked Car,Major Loss,none,8.0,1.0,1.0,1.0,2000.0,0,11.0,43.0,Full
4608,75.0,48.0,1000.0,1468.0,MD,Multi-vehicle Collision,Major Loss,Ambulance,13.0,4.0,1.0,0.0,2000.0,0,6.0,32.0,Full
4609,91.0,64.0,1000.0,1245.0,College,Single Vehicle Collision,Minor Loss,Other,-0.0,1.0,1.0,1.0,10000.0,0,2.0,48.0,Full
4610,61.0,23.0,2000.0,1137.0,Associate,Single Vehicle Collision,Major Damage,Police,14.0,1.0,-0.0,-0.0,98340.0,1,11.0,3.0,P2
4611,70.0,29.0,1000.0,1426.0,MD,Single Vehicle Collision,Minor Damage,Ambulance,12.0,1.0,-0.0,0.0,69360.0,0,6.0,7.0,Full
4612,257.0,40.0,500.0,1380.0,MD,Multi-vehicle Collision,Major Damage,Other,6.0,3.0,0.0,1.0,51810.0,1,13.0,21.0,Full
4613,7.0,48.0,2000.0,1459.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,22.0,3.0,-0.0,1.0,4000.0,0,2.0,32.0,Full
4614,28.0,44.0,2000.0,1086.0,High School,Parked Car,Total Loss,Police,10.0,1.0,0.0,1.0,2000.0,0,14.0,25.0,Full
4615,303.0,46.0,1000.0,709.0,Masters,Multi-vehicle Collision,Minor Damage,Fire,3.0,3.0,1.0,0.0,54890.0,0,9.0,27.0,Full
4616,66.0,40.0,500.0,1354.0,PhD,Vehicle Theft,Major Loss,Police,23.0,1.0,1.0,1.0,6000.0,0,6.0,23.0,Full
4617,8.0,37.0,1000.0,1187.0,College,Single Vehicle Collision,Minor Loss,none,12.0,1.0,0.0,1.0,1000.0,0,5.0,21.0,Full
4618,103.0,46.0,1000.0,1549.0,Bachelor,Single Vehicle Collision,Major Loss,none,6.0,1.0,1.0,1.0,2000.0,0,6.0,30.0,Full
4619,40.0,47.0,2000.0,1055.0,Masters,Single Vehicle Collision,Major Loss,Ambulance,11.0,1.0,1.0,1.0,3000.0,0,2.0,26.0,Full
4620,58.0,58.0,1000.0,1564.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,23.0,1.0,0.0,1.0,10000.0,0,20.0,36.0,Full
4621,108.0,33.0,2000.0,694.0,JD,Multi-vehicle Collision,Major Damage,Police,6.0,3.0,-0.0,1.0,64350.0,1,4.0,14.0,Full
4622,110.0,28.0,1000.0,1574.0,College,Multi-vehicle Collision,Minor Damage,Police,20.0,3.0,0.0,-0.0,65040.0,0,5.0,9.0,Full
4623,111.0,27.0,500.0,1460.0,MD,Multi-vehicle Collision,Major Damage,Police,2.0,3.0,1.0,0.0,80850.0,1,4.0,8.0,Full
4624,243.0,44.0,500.0,809.0,JD,Multi-vehicle Collision,Minor Damage,Other,4.0,3.0,2.0,1.0,51400.0,0,19.0,27.0,Full
4625,238.0,39.0,2000.0,1488.0,JD,Vehicle Theft,Minor Damage,Police,9.0,1.0,1.0,1.0,5500.0,0,5.0,21.0,Full
4626,67.0,61.0,500.0,1306.0,High School,Vehicle Theft,Minor Loss,Ambulance,8.0,1.0,1.0,1.0,3000.0,0,12.0,44.0,Full
4627,216.0,38.0,1000.0,1385.0,Associate,Single Vehicle Collision,Total Loss,Police,16.0,1.0,2.0,0.0,66600.0,1,3.0,17.0,Full
4628,63.0,44.0,500.0,1023.0,MD,Parked Car,Total Loss,none,10.0,1.0,1.0,1.0,2000.0,0,16.0,25.0,Full
4629,115.0,62.0,500.0,1238.0,High School,Single Vehicle Collision,Minor Loss,none,-0.0,1.0,0.0,0.0,3000.0,0,16.0,40.0,Full
4630,33.0,62.0,500.0,1310.0,MD,Multi-vehicle Collision,Major Loss,Police,22.0,3.0,1.0,1.0,4000.0,0,5.0,45.0,Full
4631,75.0,37.0,1000.0,979.0,High School,Single Vehicle Collision,Minor Loss,none,23.0,1.0,-0.0,-0.0,4000.0,0,3.0,16.0,Full
4632,95.0,32.0,2000.0,1357.0,Masters,Multi-vehicle Collision,Total Loss,Police,21.0,3.0,0.0,1.0,83160.0,0,12.0,15.0,Full
4633,98.0,52.0,500.0,1062.0,College,Multi-vehicle Collision,Minor Loss,Police,14.0,3.0,0.0,1.0,7000.0,0,9.0,36.0,Full
4634,8.0,28.0,500.0,843.0,Bachelor,Single Vehicle Collision,Minor Loss,Police,20.0,1.0,1.0,-0.0,9000.0,0,20.0,8.0,Full
4635,136.0,33.0,1000.0,855.0,PhD,Single Vehicle Collision,Minor Damage,Fire,23.0,1.0,0.0,1.0,30700.0,0,0.0,16.0,Full
4636,218.0,43.0,500.0,1522.0,Associate,Single Vehicle Collision,Major Damage,Fire,18.0,1.0,1.0,1.0,68200.0,1,12.0,26.0,Full
4637,18.0,43.0,2000.0,1144.0,Bachelor,Single Vehicle Collision,Total Loss,Police,6.0,1.0,0.0,0.0,7000.0,0,2.0,27.0,Full
4638,36.0,25.0,1000.0,1344.0,College,Single Vehicle Collision,Total Loss,Other,0.0,1.0,1.0,1.0,1000.0,0,2.0,4.0,P2
4639,73.0,54.0,500.0,1102.0,Bachelor,Multi-vehicle Collision,Total Loss,none,19.0,3.0,-0.0,1.0,2000.0,0,9.0,34.0,Full
4640,243.0,43.0,500.0,1308.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,10.0,3.0,-0.0,0.0,37530.0,0,7.0,23.0,Full
4641,116.0,34.0,500.0,1738.0,Associate,Single Vehicle Collision,Major Damage,Police,1.0,1.0,1.0,0.0,97080.0,1,14.0,12.0,Full
4642,10.0,29.0,2000.0,1635.0,PhD,Parked Car,Total Loss,Ambulance,22.0,1.0,-0.0,1.0,7000.0,0,10.0,8.0,Full
4643,10.0,62.0,1000.0,1529.0,High School,Single Vehicle Collision,Minor Loss,Ambulance,21.0,1.0,1.0,-0.0,5000.0,0,11.0,43.0,Full
4644,30.0,41.0,2000.0,958.0,High School,Single Vehicle Collision,Major Loss,Ambulance,12.0,1.0,1.0,1.0,7000.0,0,2.0,22.0,Full
4645,79.0,25.0,500.0,1622.0,High School,Multi-vehicle Collision,Minor Loss,Other,8.0,3.0,1.0,1.0,8000.0,0,11.0,5.0,Full
4646,63.0,47.0,2000.0,1347.0,High School,Single Vehicle Collision,Minor Loss,Ambulance,19.0,1.0,1.0,1.0,10000.0,0,5.0,27.0,Full
4647,32.0,29.0,500.0,1447.0,MD,Multi-vehicle Collision,Minor Damage,Ambulance,11.0,3.0,2.0,-0.0,57970.0,0,9.0,10.0,Full
4648,78.0,25.0,2000.0,1211.0,High School,Single Vehicle Collision,Major Loss,Police,18.0,1.0,1.0,1.0,3000.0,0,16.0,6.0,Full
4649,267.0,40.0,500.0,1156.0,JD,Parked Car,Trivial Damage,Police,5.0,1.0,-0.0,0.0,5670.0,0,18.0,20.0,Full
4650,62.0,26.0,500.0,1354.0,Bachelor,Single Vehicle Collision,Major Loss,Police,14.0,1.0,0.0,1.0,10000.0,1,11.0,10.0,Full
4651,20.0,23.0,1000.0,1712.0,JD,Multi-vehicle Collision,Major Damage,Fire,21.0,3.0,2.0,0.0,63250.0,1,13.0,2.0,P1
4652,163.0,38.0,2000.0,1454.0,PhD,Single Vehicle Collision,Minor Damage,Ambulance,13.0,1.0,2.0,0.0,79500.0,0,20.0,21.0,Full
4653,70.0,30.0,1000.0,1133.0,PhD,Single Vehicle Collision,Major Loss,Police,5.0,1.0,1.0,0.0,5000.0,1,9.0,14.0,Full
4654,451.0,61.0,2000.0,1619.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,2.0,1.0,78100.0,1,18.0,40.0,Full
4655,338.0,47.0,2000.0,1486.0,Associate,Multi-vehicle Collision,Major Damage,Other,1.0,3.0,2.0,0.0,64100.0,1,1.0,30.0,Full
4656,54.0,44.0,500.0,1248.0,Bachelor,Vehicle Theft,Major Loss,Ambulance,15.0,1.0,1.0,0.0,8000.0,0,15.0,27.0,Full
4657,93.0,40.0,1000.0,1362.0,Bachelor,Multi-vehicle Collision,Minor Loss,Police,4.0,3.0,1.0,1.0,10000.0,0,8.0,20.0,Full
4658,94.0,44.0,1000.0,995.0,High School,Multi-vehicle Collision,Major Loss,none,8.0,3.0,-0.0,1.0,2000.0,0,15.0,23.0,Full
4659,42.0,48.0,2000.0,1349.0,High School,Multi-vehicle Collision,Major Loss,Police,15.0,3.0,0.0,1.0,4000.0,0,11.0,26.0,Full
4660,113.0,41.0,2000.0,1677.0,High School,Multi-vehicle Collision,Minor Loss,Police,2.0,3.0,0.0,1.0,4000.0,0,17.0,25.0,Full
4661,78.0,35.0,500.0,1484.0,Bachelor,Multi-vehicle Collision,Minor Loss,Police,21.0,3.0,1.0,1.0,1000.0,0,5.0,19.0,Full
4662,13.0,47.0,500.0,1283.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,0.0,3.0,1.0,1.0,9000.0,0,20.0,30.0,Full
4663,51.0,58.0,2000.0,1648.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,3.0,2.0,1.0,1.0,4000.0,0,12.0,40.0,Full
4664,26.0,27.0,500.0,1205.0,High School,Single Vehicle Collision,Minor Loss,Police,20.0,1.0,1.0,-0.0,6000.0,0,2.0,10.0,Full
4665,124.0,28.0,1000.0,1235.0,MD,Multi-vehicle Collision,Total Loss,Other,20.0,3.0,0.0,0.0,60200.0,0,3.0,6.0,Full
4666,73.0,33.0,1000.0,1189.0,College,Single Vehicle Collision,Major Loss,Ambulance,12.0,1.0,-0.0,1.0,8000.0,0,-0.0,15.0,Full
4667,88.0,31.0,2000.0,1022.0,High School,Multi-vehicle Collision,Total Loss,Police,1.0,3.0,-0.0,1.0,3000.0,0,20.0,12.0,Full
4668,73.0,55.0,500.0,1260.0,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,21.0,3.0,1.0,1.0,1000.0,0,15.0,39.0,Full
4669,56.0,36.0,500.0,1533.0,JD,Single Vehicle Collision,Major Damage,Police,13.0,1.0,1.0,1.0,58500.0,0,14.0,14.0,Full
4670,209.0,38.0,500.0,1355.0,MD,Single Vehicle Collision,Minor Damage,Fire,21.0,1.0,1.0,0.0,47300.0,0,1.0,16.0,Full
4671,93.0,48.0,1000.0,885.0,College,Vehicle Theft,Total Loss,none,15.0,1.0,-0.0,1.0,9000.0,0,20.0,28.0,Full
4672,463.0,57.0,500.0,1064.0,Masters,Single Vehicle Collision,Minor Damage,Police,14.0,1.0,2.0,1.0,59400.0,0,20.0,39.0,Full
4673,38.0,57.0,500.0,1233.0,Bachelor,Vehicle Theft,Minor Loss,none,22.0,1.0,1.0,1.0,1000.0,0,14.0,36.0,Full
4674,211.0,40.0,1000.0,1576.0,PhD,Vehicle Theft,Trivial Damage,Police,3.0,1.0,1.0,-0.0,3190.0,0,11.0,21.0,Full
4675,31.0,44.0,500.0,1195.0,PhD,Multi-vehicle Collision,Major Loss,Ambulance,17.0,3.0,1.0,1.0,2000.0,0,8.0,25.0,Full
4676,91.0,64.0,2000.0,1285.0,High School,Single Vehicle Collision,Total Loss,Police,6.0,1.0,1.0,-0.0,8000.0,0,10.0,47.0,Full
4677,83.0,40.0,1000.0,1429.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,4.0,2.0,1.0,1.0,3000.0,0,-0.0,20.0,Full
4678,115.0,53.0,1000.0,1013.0,MD,Multi-vehicle Collision,Total Loss,Police,7.0,4.0,-0.0,1.0,10000.0,0,7.0,34.0,Full
4679,175.0,36.0,500.0,1185.0,Masters,Multi-vehicle Collision,Major Damage,Police,15.0,3.0,2.0,1.0,42680.0,1,9.0,17.0,Full
4680,137.0,31.0,2000.0,1340.0,High School,Multi-vehicle Collision,Minor Damage,Ambulance,6.0,3.0,1.0,-0.0,50800.0,0,10.0,9.0,Full
4681,85.0,37.0,500.0,1097.0,Masters,Parked Car,Total Loss,Ambulance,22.0,1.0,1.0,1.0,5000.0,0,6.0,20.0,Full
4682,52.0,42.0,1000.0,1327.0,PhD,Multi-vehicle Collision,Major Loss,Ambulance,20.0,3.0,-0.0,1.0,8000.0,0,3.0,23.0,Full
4683,69.0,45.0,1000.0,1402.0,High School,Single Vehicle Collision,Major Loss,Ambulance,9.0,1.0,-0.0,-0.0,10000.0,0,3.0,26.0,Full
4684,282.0,48.0,2000.0,1423.0,MD,Vehicle Theft,Minor Damage,none,7.0,1.0,1.0,0.0,3520.0,0,2.0,26.0,Full
4685,55.0,61.0,1000.0,1428.0,Bachelor,Multi-vehicle Collision,Major Loss,Other,19.0,3.0,1.0,1.0,4000.0,0,8.0,41.0,Full
4686,21.0,64.0,1000.0,1126.0,MD,Single Vehicle Collision,Minor Loss,Ambulance,17.0,1.0,1.0,0.0,7000.0,0,13.0,46.0,Full
4687,472.0,64.0,500.0,989.0,Masters,Single Vehicle Collision,Major Damage,Fire,13.0,1.0,2.0,-0.0,70900.0,0,13.0,42.0,Full
4688,47.0,33.0,500.0,1424.0,High School,Single Vehicle Collision,Total Loss,none,23.0,1.0,0.0,0.0,4000.0,0,5.0,15.0,Full
4689,134.0,36.0,1000.0,1497.0,PhD,Multi-vehicle Collision,Minor Damage,Ambulance,17.0,3.0,2.0,1.0,77200.0,0,19.0,15.0,Full
4690,16.0,35.0,1000.0,1358.0,JD,Single Vehicle Collision,Total Loss,Other,-0.0,1.0,2.0,-0.0,55000.0,1,7.0,16.0,Full
4691,68.0,35.0,500.0,941.0,High School,Parked Car,Major Loss,Police,14.0,1.0,1.0,1.0,8000.0,0,16.0,17.0,Full
4692,287.0,45.0,1000.0,1231.0,Masters,Single Vehicle Collision,Minor Damage,Fire,19.0,1.0,0.0,-0.0,53800.0,0,9.0,26.0,Full
4693,29.0,28.0,1000.0,1096.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,23.0,4.0,1.0,1.0,8000.0,0,5.0,9.0,Full
4694,42.0,43.0,500.0,1160.0,High School,Multi-vehicle Collision,Total Loss,Police,11.0,3.0,-0.0,-0.0,1000.0,0,2.0,26.0,Full
4695,186.0,33.0,1000.0,1348.0,Associate,Vehicle Theft,Trivial Damage,Police,3.0,1.0,2.0,-0.0,4730.0,1,2.0,16.0,Full
4696,44.0,61.0,2000.0,1362.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,6.0,3.0,-0.0,1.0,2000.0,0,17.0,41.0,Full
4697,80.0,38.0,2000.0,1532.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,11.0,1.0,1.0,1.0,5000.0,0,2.0,22.0,Full
4698,38.0,39.0,1000.0,1107.0,Bachelor,Single Vehicle Collision,Total Loss,none,9.0,1.0,0.0,1.0,10000.0,0,2.0,22.0,Full
4699,284.0,48.0,500.0,958.0,PhD,Multi-vehicle Collision,Major Damage,Fire,19.0,3.0,-0.0,0.0,46860.0,0,17.0,27.0,Full
4700,118.0,28.0,2000.0,1207.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,22.0,2.0,1.0,-0.0,74200.0,0,18.0,11.0,Full
4701,61.0,26.0,2000.0,1188.0,JD,Multi-vehicle Collision,Major Damage,Fire,16.0,2.0,1.0,-0.0,53820.0,1,-0.0,7.0,Full
4702,9.0,24.0,2000.0,1304.0,PhD,Vehicle Theft,Trivial Damage,none,6.0,1.0,-0.0,1.0,5940.0,1,14.0,8.0,Full
4703,51.0,57.0,500.0,1615.0,High School,Vehicle Theft,Major Loss,Ambulance,-0.0,1.0,1.0,1.0,6000.0,0,15.0,35.0,Full
4704,17.0,45.0,1000.0,1312.0,MD,Multi-vehicle Collision,Minor Loss,Police,4.0,3.0,0.0,1.0,2000.0,0,1.0,28.0,Full
4705,50.0,51.0,1000.0,1166.0,Bachelor,Multi-vehicle Collision,Major Loss,Other,12.0,3.0,0.0,-0.0,6000.0,0,0.0,32.0,Full
4706,156.0,37.0,500.0,1080.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,15.0,3.0,-0.0,0.0,41490.0,0,14.0,19.0,Full
4707,188.0,37.0,500.0,1457.0,JD,Single Vehicle Collision,Total Loss,Ambulance,6.0,1.0,2.0,1.0,45000.0,0,12.0,15.0,Full
4708,215.0,37.0,500.0,1633.0,College,Multi-vehicle Collision,Minor Damage,Fire,7.0,3.0,2.0,1.0,57120.0,0,13.0,18.0,Full
4709,245.0,42.0,1000.0,1576.0,JD,Parked Car,Minor Damage,Police,19.0,1.0,2.0,0.0,6490.0,1,4.0,25.0,Full
4710,111.0,48.0,1000.0,1119.0,High School,Single Vehicle Collision,Major Loss,Ambulance,13.0,1.0,1.0,1.0,2000.0,0,20.0,32.0,Full
4711,98.0,32.0,2000.0,1491.0,Bachelor,Multi-vehicle Collision,Total Loss,Other,12.0,3.0,0.0,-0.0,5000.0,0,8.0,10.0,Full
4712,224.0,39.0,1000.0,1129.0,JD,Multi-vehicle Collision,Total Loss,Fire,21.0,3.0,2.0,-0.0,61800.0,0,8.0,17.0,Full
4713,116.0,39.0,1000.0,1355.0,College,Single Vehicle Collision,Minor Loss,none,4.0,1.0,-0.0,-0.0,1000.0,0,12.0,21.0,Full
4714,47.0,27.0,500.0,1648.0,Bachelor,Multi-vehicle Collision,Minor Loss,none,21.0,3.0,-0.0,1.0,9000.0,0,16.0,5.0,Full
4715,77.0,38.0,500.0,955.0,High School,Multi-vehicle Collision,Major Loss,Other,21.0,3.0,1.0,1.0,3000.0,0,17.0,16.0,Full
4716,196.0,41.0,2000.0,1801.0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,-0.0,3.0,1.0,0.0,47800.0,0,6.0,25.0,Full
4717,65.0,29.0,2000.0,1442.0,MD,Multi-vehicle Collision,Minor Damage,Other,21.0,3.0,-0.0,0.0,62900.0,0,17.0,7.0,Full
4718,147.0,37.0,1000.0,1440.0,Associate,Multi-vehicle Collision,Total Loss,Other,2.0,2.0,1.0,-0.0,53680.0,0,11.0,20.0,Full
4719,184.0,38.0,1000.0,1438.0,College,Multi-vehicle Collision,Minor Damage,Ambulance,6.0,3.0,0.0,-0.0,53730.0,1,2.0,22.0,Full
4720,16.0,59.0,500.0,894.0,Bachelor,Multi-vehicle Collision,Major Loss,Police,9.0,4.0,1.0,1.0,1000.0,0,18.0,43.0,Full
4721,21.0,60.0,500.0,935.0,High School,Single Vehicle Collision,Minor Loss,Police,2.0,1.0,1.0,0.0,7000.0,0,4.0,38.0,Full
4722,33.0,51.0,1000.0,1345.0,Bachelor,Vehicle Theft,Major Loss,Police,21.0,1.0,-0.0,1.0,1000.0,0,20.0,31.0,Full
4723,86.0,42.0,500.0,1159.0,High School,Single Vehicle Collision,Major Loss,Ambulance,20.0,1.0,1.0,1.0,6000.0,0,13.0,21.0,Full
4724,57.0,25.0,2000.0,1143.0,Masters,Multi-vehicle Collision,Total Loss,Ambulance,-0.0,3.0,-0.0,1.0,72900.0,0,5.0,9.0,Full
4725,65.0,47.0,2000.0,1307.0,PhD,Single Vehicle Collision,Total Loss,Other,20.0,1.0,-0.0,1.0,9000.0,0,0.0,31.0,Full
4726,116.0,47.0,1000.0,1179.0,Masters,Multi-vehicle Collision,Minor Loss,Police,9.0,3.0,0.0,1.0,2000.0,0,6.0,25.0,Full
4727,290.0,45.0,500.0,1085.0,JD,Multi-vehicle Collision,Total Loss,Police,23.0,3.0,2.0,-0.0,64800.0,1,1.0,24.0,Full
4728,49.0,55.0,1000.0,1622.0,High School,Parked Car,Total Loss,Ambulance,4.0,1.0,1.0,-0.0,4000.0,0,6.0,39.0,Full
4729,114.0,42.0,2000.0,1228.0,MD,Multi-vehicle Collision,Minor Loss,Other,8.0,3.0,1.0,1.0,9000.0,0,1.0,25.0,Full
4730,89.0,33.0,500.0,1474.0,High School,Multi-vehicle Collision,Minor Loss,Other,2.0,4.0,1.0,-0.0,4000.0,0,2.0,14.0,Full
4731,64.0,60.0,2000.0,1154.0,High School,Multi-vehicle Collision,Total Loss,none,11.0,3.0,1.0,1.0,9000.0,0,8.0,42.0,Full
4732,85.0,55.0,500.0,1439.0,Bachelor,Multi-vehicle Collision,Total Loss,none,14.0,3.0,1.0,0.0,8000.0,0,10.0,33.0,Full
4733,188.0,33.0,1000.0,1340.0,High School,Multi-vehicle Collision,Minor Damage,Police,8.0,3.0,1.0,-0.0,76010.0,1,20.0,11.0,Full
4734,1.0,33.0,500.0,903.0,High School,Multi-vehicle Collision,Minor Damage,Police,1.0,3.0,1.0,0.0,31700.0,0,9.0,14.0,Full
4735,175.0,34.0,1000.0,1124.0,PhD,Vehicle Theft,Trivial Damage,Police,5.0,1.0,2.0,1.0,7290.0,0,20.0,14.0,Full
4736,35.0,58.0,1000.0,1311.0,High School,Parked Car,Major Loss,Police,7.0,1.0,0.0,1.0,4000.0,0,15.0,36.0,Full
4737,7.0,38.0,500.0,1156.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,9.0,4.0,1.0,1.0,7000.0,0,8.0,22.0,Full
4738,24.0,53.0,2000.0,1513.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,12.0,3.0,1.0,1.0,6000.0,0,7.0,33.0,Full
4739,109.0,29.0,2000.0,1007.0,High School,Multi-vehicle Collision,Minor Damage,Police,17.0,3.0,1.0,1.0,91080.0,0,20.0,9.0,Full
4740,61.0,26.0,2000.0,1188.0,JD,Multi-vehicle Collision,Major Damage,Fire,16.0,2.0,1.0,-0.0,53820.0,1,-0.0,7.0,Full
4741,289.0,47.0,2000.0,1102.0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,15.0,1.0,1.0,1.0,54000.0,0,19.0,28.0,Full
