index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
9305,,47.0,,,none,PhD,none,none,none,,,,,97.0,0,16.0,30.0,Full
9306,,28.0,,,none,High School,none,none,none,,,,,107.0,0,1.0,7.0,Full
9307,,49.0,,,none,High School,none,none,none,,,,,117.0,0,7.0,31.0,Full
9308,,34.0,,,none,Bachelor,none,none,none,,,,,1324.0,0,8.0,18.0,Full
9309,,48.0,,,none,High School,none,none,none,,,,,3806.0,0,1.0,31.0,Full
9310,,50.0,,,none,Masters,none,none,none,,,,,4667.0,0,13.0,34.0,Full
9311,,54.0,,,none,Bachelor,none,none,none,,,,,101.0,0,4.0,35.0,Full
9312,,40.0,,,none,Bachelor,none,none,none,,,,,106.0,0,5.0,18.0,Full
9313,,37.0,,,none,Bachelor,none,none,none,,,,,98.0,0,11.0,17.0,Full
9314,,41.0,,,none,Masters,none,none,none,,,,,2489.0,0,10.0,22.0,Full
9315,,41.0,,,none,Bachelor,none,none,none,,,,,5901.0,0,8.0,25.0,Full
9316,,46.0,,,none,High School,none,none,none,,,,,116.0,0,1.0,26.0,Full
9317,,55.0,,,none,Masters,none,none,none,,,,,98.0,0,13.0,34.0,Full
9318,,47.0,,,none,Bachelor,none,none,none,,,,,99.0,0,11.0,26.0,Full
9319,,58.0,,,none,Masters,none,none,none,,,,,92.0,0,21.0,36.0,Full
9320,,38.0,,,none,High School,none,none,none,,,,,2437.0,0,12.0,18.0,Full
9321,,51.0,,,none,Bachelor,none,none,none,,,,,6006.0,0,14.0,32.0,Full
9322,,35.0,,,none,Bachelor,none,none,none,,,,,1475.0,1,15.0,19.0,Full
9323,,52.0,,,none,High School,none,none,none,,,,,94.0,0,8.0,34.0,Full
9324,,40.0,,,none,High School,none,none,none,,,,,5117.0,0,1.0,21.0,Full
9325,,47.0,,,none,Masters,none,none,none,,,,,838.0,1,10.0,30.0,Full
9326,,33.0,,,none,High School,none,none,none,,,,,98.0,1,6.0,16.0,Full
9327,,26.0,,,none,High School,none,none,none,,,,,6167.0,0,8.0,9.0,Full
9328,,37.0,,,none,High School,none,none,none,,,,,2745.0,0,4.0,21.0,Full
9329,,42.0,,,none,PhD,none,none,none,,,,,100.0,0,14.0,25.0,Full
9330,,53.0,,,none,High School,none,none,none,,,,,107.0,0,1.0,31.0,Full
9331,,49.0,,,none,Bachelor,none,none,none,,,,,112.0,0,5.0,32.0,Full
9332,,23.0,,,none,Bachelor,none,none,none,,,,,100.0,0,9.0,3.0,P2
9333,,45.0,,,none,Masters,none,none,none,,,,,1379.0,1,8.0,25.0,Full
9334,,42.0,,,none,High School,none,none,none,,,,,106.0,0,1.0,22.0,Full
9335,,48.0,,,none,High School,none,none,none,,,,,2590.0,0,1.0,32.0,Full
9336,,57.0,,,none,Bachelor,none,none,none,,,,,6579.0,0,9.0,40.0,Full
9337,,53.0,,,none,High School,none,none,none,,,,,3352.0,1,1.0,34.0,Full
9338,,40.0,,,none,PhD,none,none,none,,,,,103.0,0,21.0,23.0,Full
9339,,39.0,,,none,High School,none,none,none,,,,,6481.0,0,3.0,17.0,Full
9340,,50.0,,,none,PhD,none,none,none,,,,,110.0,0,5.0,30.0,Full
9341,,51.0,,,none,Masters,none,none,none,,,,,104.0,1,16.0,30.0,Full
9342,,39.0,,,none,Masters,none,none,none,,,,,5431.0,1,20.0,22.0,Full
9343,,51.0,,,none,Masters,none,none,none,,,,,108.0,0,16.0,31.0,Full
9344,,33.0,,,none,Masters,none,none,none,,,,,7476.0,0,18.0,16.0,Full
9345,,43.0,,,none,Masters,none,none,none,,,,,3467.0,0,17.0,22.0,Full
9346,,36.0,,,none,High School,none,none,none,,,,,3008.0,0,1.0,20.0,Full
9347,,50.0,,,none,High School,none,none,none,,,,,115.0,0,1.0,28.0,Full
9348,,55.0,,,none,Bachelor,none,none,none,,,,,102.0,0,8.0,37.0,Full
9349,,50.0,,,none,High School,none,none,none,,,,,93.0,0,1.0,28.0,Full
9350,,40.0,,,none,High School,none,none,none,,,,,103.0,0,1.0,18.0,Full
9351,,36.0,,,none,PhD,none,none,none,,,,,107.0,0,12.0,18.0,Full
9352,,48.0,,,none,Masters,none,none,none,,,,,99.0,0,9.0,31.0,Full
9353,,46.0,,,none,High School,none,none,none,,,,,112.0,0,1.0,27.0,Full
9354,,50.0,,,none,Masters,none,none,none,,,,,93.0,0,15.0,33.0,Full
9355,,44.0,,,none,Bachelor,none,none,none,,,,,96.0,0,6.0,23.0,Full
9356,,37.0,,,none,High School,none,none,none,,,,,7234.0,0,9.0,15.0,Full
9357,,54.0,,,none,Masters,none,none,none,,,,,97.0,0,11.0,37.0,Full
9358,,38.0,,,none,High School,none,none,none,,,,,110.0,0,1.0,20.0,Full
9359,,54.0,,,none,High School,none,none,none,,,,,97.0,0,8.0,37.0,Full
9360,,50.0,,,none,Bachelor,none,none,none,,,,,101.0,0,7.0,33.0,Full
9361,,46.0,,,none,High School,none,none,none,,,,,105.0,0,7.0,26.0,Full
9362,,43.0,,,none,Bachelor,none,none,none,,,,,104.0,0,8.0,26.0,Full
9363,,49.0,,,none,High School,none,none,none,,,,,104.0,0,1.0,27.0,Full
9364,,28.0,,,none,High School,none,none,none,,,,,2988.0,0,6.0,8.0,Full
9365,,53.0,,,none,High School,none,none,none,,,,,93.0,0,5.0,37.0,Full
9366,,47.0,,,none,Masters,none,none,none,,,,,96.0,0,14.0,28.0,Full
9367,,46.0,,,none,PhD,none,none,none,,,,,2300.0,0,1.0,29.0,Full
9368,,49.0,,,none,High School,none,none,none,,,,,111.0,0,8.0,27.0,Full
9369,,54.0,,,none,Bachelor,none,none,none,,,,,118.0,0,1.0,34.0,Full
9370,,48.0,,,none,High School,none,none,none,,,,,3662.0,0,7.0,27.0,Full
9371,,49.0,,,none,PhD,none,none,none,,,,,100.0,0,8.0,28.0,Full
9372,,59.0,,,none,High School,none,none,none,,,,,105.0,0,1.0,39.0,Full
9373,,41.0,,,none,High School,none,none,none,,,,,94.0,0,6.0,19.0,Full
9374,,50.0,,,none,Bachelor,none,none,none,,,,,105.0,0,13.0,29.0,Full
9375,,50.0,,,none,High School,none,none,none,,,,,2299.0,0,3.0,29.0,Full
9376,,50.0,,,none,High School,none,none,none,,,,,89.0,0,9.0,33.0,Full
9377,,51.0,,,none,High School,none,none,none,,,,,113.0,0,7.0,33.0,Full
9378,,61.0,,,none,PhD,none,none,none,,,,,104.0,0,19.0,43.0,Full
9379,,43.0,,,none,High School,none,none,none,,,,,103.0,0,1.0,26.0,Full
9380,,32.0,,,none,High School,none,none,none,,,,,2518.0,0,3.0,15.0,Full
9381,,39.0,,,none,Bachelor,none,none,none,,,,,85524.0,0,1.0,21.0,Full
9382,,30.0,,,none,High School,none,none,none,,,,,100.0,0,10.0,13.0,Full
9383,,67.0,,,none,Masters,none,none,none,,,,,1808.0,0,20.0,50.0,Full
9384,,49.0,,,none,Bachelor,none,none,none,,,,,4758.0,0,9.0,31.0,Full
9385,,48.0,,,none,PhD,none,none,none,,,,,89.0,0,11.0,28.0,Full
9386,,48.0,,,none,High School,none,none,none,,,,,103.0,0,5.0,32.0,Full
9387,,45.0,,,none,Bachelor,none,none,none,,,,,120.0,1,1.0,28.0,Full
9388,,48.0,,,none,High School,none,none,none,,,,,867.0,0,1.0,30.0,Full
9389,,48.0,,,none,Bachelor,none,none,none,,,,,105.0,0,8.0,27.0,Full
9390,,35.0,,,none,High School,none,none,none,,,,,5979.0,0,10.0,18.0,Full
9391,,51.0,,,none,High School,none,none,none,,,,,102.0,0,1.0,34.0,Full
9392,,46.0,,,none,PhD,none,none,none,,,,,7698.0,1,9.0,26.0,Full
9393,,61.0,,,none,Bachelor,none,none,none,,,,,114.0,0,1.0,45.0,Full
9394,,50.0,,,none,Bachelor,none,none,none,,,,,94.0,0,9.0,33.0,Full
9395,,54.0,,,none,PhD,none,none,none,,,,,104.0,0,14.0,32.0,Full
9396,,39.0,,,none,High School,none,none,none,,,,,1433.0,0,7.0,23.0,Full
9397,,52.0,,,none,Bachelor,none,none,none,,,,,100.0,0,11.0,30.0,Full
9398,,56.0,,,none,High School,none,none,none,,,,,16853.0,0,1.0,38.0,Full
9399,,56.0,,,none,High School,none,none,none,,,,,5428.0,0,7.0,38.0,Full
9400,,25.0,,,none,Bachelor,none,none,none,,,,,26312.0,0,8.0,4.0,P2
9401,,43.0,,,none,Masters,none,none,none,,,,,105.0,0,10.0,24.0,Full
9402,,41.0,,,none,Bachelor,none,none,none,,,,,2391.0,0,10.0,21.0,Full
9403,,59.0,,,none,Bachelor,none,none,none,,,,,2928.0,1,1.0,41.0,Full
9404,,43.0,,,none,High School,none,none,none,,,,,109.0,0,1.0,22.0,Full
9405,,57.0,,,none,High School,none,none,none,,,,,4538.0,0,6.0,40.0,Full
9406,,53.0,,,none,High School,none,none,none,,,,,5725.0,1,4.0,36.0,Full
9407,,41.0,,,none,High School,none,none,none,,,,,116.0,0,5.0,19.0,Full
9408,,40.0,,,none,High School,none,none,none,,,,,4696.0,0,1.0,22.0,Full
9409,,35.0,,,none,High School,none,none,none,,,,,2483.0,0,8.0,16.0,Full
9410,,40.0,,,none,High School,none,none,none,,,,,113.0,0,1.0,19.0,Full
9411,,47.0,,,none,Bachelor,none,none,none,,,,,807.0,0,15.0,27.0,Full
9412,,63.0,,,none,High School,none,none,none,,,,,95.0,0,10.0,42.0,Full
9413,,41.0,,,none,PhD,none,none,none,,,,,113.0,0,8.0,19.0,Full
9414,,50.0,,,none,Bachelor,none,none,none,,,,,117.0,0,8.0,31.0,Full
9415,,53.0,,,none,Bachelor,none,none,none,,,,,93.0,0,11.0,37.0,Full
9416,,49.0,,,none,Bachelor,none,none,none,,,,,103.0,0,6.0,29.0,Full
9417,,56.0,,,none,High School,none,none,none,,,,,100.0,0,5.0,36.0,Full
9418,,65.0,,,none,Masters,none,none,none,,,,,5400.0,1,10.0,48.0,Full
9419,,40.0,,,none,High School,none,none,none,,,,,108.0,0,7.0,20.0,Full
9420,,41.0,,,none,High School,none,none,none,,,,,3589.0,1,1.0,21.0,Full
9421,,39.0,,,none,High School,none,none,none,,,,,3125.0,0,6.0,17.0,Full
9422,,41.0,,,none,Bachelor,none,none,none,,,,,100.0,0,9.0,24.0,Full
9423,,35.0,,,none,PhD,none,none,none,,,,,5689.0,0,16.0,15.0,Full
9424,,35.0,,,none,High School,none,none,none,,,,,114.0,0,4.0,16.0,Full
9425,,40.0,,,none,Bachelor,none,none,none,,,,,97.0,0,9.0,20.0,Full
9426,,29.0,,,none,Bachelor,none,none,none,,,,,99.0,0,10.0,11.0,Full
9427,,18.0,,,none,High School,none,none,none,,,,,2927.0,0,9.0,-4.0,Ls
9428,,46.0,,,none,PhD,none,none,none,,,,,108.0,0,11.0,26.0,Full
9429,,64.0,,,none,PhD,none,none,none,,,,,101.0,0,17.0,44.0,Full
9430,,41.0,,,none,Bachelor,none,none,none,,,,,742.0,0,9.0,25.0,Full
9431,,23.0,,,none,PhD,none,none,none,,,,,102.0,0,23.0,7.0,Full
9432,,37.0,,,none,High School,none,none,none,,,,,110.0,0,7.0,16.0,Full
9433,,42.0,,,none,PhD,none,none,none,,,,,103.0,0,19.0,23.0,Full
9434,,48.0,,,none,Bachelor,none,none,none,,,,,94.0,0,16.0,32.0,Full
9435,,45.0,,,none,Masters,none,none,none,,,,,4506.0,0,16.0,24.0,Full
9436,,43.0,,,none,High School,none,none,none,,,,,103.0,0,8.0,24.0,Full
9437,,43.0,,,none,Masters,none,none,none,,,,,96.0,0,10.0,22.0,Full
9438,,36.0,,,none,Bachelor,none,none,none,,,,,110.0,0,7.0,20.0,Full
9439,,37.0,,,none,Masters,none,none,none,,,,,94.0,0,16.0,21.0,Full
9440,,58.0,,,none,High School,none,none,none,,,,,4820.0,0,7.0,36.0,Full
9441,,53.0,,,none,PhD,none,none,none,,,,,98.0,0,20.0,36.0,Full
9442,,50.0,,,none,High School,none,none,none,,,,,111.0,0,1.0,31.0,Full
9443,,37.0,,,none,Bachelor,none,none,none,,,,,99.0,1,6.0,16.0,Full
9444,,47.0,,,none,High School,none,none,none,,,,,1150.0,1,7.0,27.0,Full
9445,,50.0,,,none,PhD,none,none,none,,,,,107.0,0,18.0,34.0,Full
9446,,45.0,,,none,High School,none,none,none,,,,,98.0,0,1.0,26.0,Full
9447,,55.0,,,none,High School,none,none,none,,,,,98.0,0,1.0,35.0,Full
9448,,43.0,,,none,Bachelor,none,none,none,,,,,108.0,0,11.0,27.0,Full
9449,,34.0,,,none,High School,none,none,none,,,,,113.0,1,9.0,16.0,Full
9450,,36.0,,,none,Masters,none,none,none,,,,,96.0,0,9.0,16.0,Full
9451,,36.0,,,none,High School,none,none,none,,,,,3317.0,0,1.0,14.0,Full
9452,,34.0,,,none,High School,none,none,none,,,,,3776.0,0,6.0,18.0,Full
9453,,50.0,,,none,Masters,none,none,none,,,,,5322.0,1,18.0,34.0,Full
9454,,56.0,,,none,Bachelor,none,none,none,,,,,2773.0,0,8.0,35.0,Full
9455,,42.0,,,none,Masters,none,none,none,,,,,100.0,0,15.0,22.0,Full
9456,,56.0,,,none,PhD,none,none,none,,,,,105.0,0,7.0,37.0,Full
9457,,40.0,,,none,High School,none,none,none,,,,,5253.0,1,1.0,23.0,Full
9458,,40.0,,,none,High School,none,none,none,,,,,3321.0,0,10.0,19.0,Full
9459,,55.0,,,none,Bachelor,none,none,none,,,,,110.0,0,10.0,39.0,Full
9460,,47.0,,,none,High School,none,none,none,,,,,102.0,0,8.0,28.0,Full
9461,,46.0,,,none,Masters,none,none,none,,,,,99.0,0,8.0,28.0,Full
9462,,60.0,,,none,Masters,none,none,none,,,,,7359.0,1,10.0,39.0,Full
9463,,43.0,,,none,Bachelor,none,none,none,,,,,595.0,0,9.0,23.0,Full
9464,,50.0,,,none,Bachelor,none,none,none,,,,,4970.0,0,14.0,31.0,Full
9465,,54.0,,,none,Bachelor,none,none,none,,,,,96.0,0,9.0,32.0,Full
9466,,36.0,,,none,High School,none,none,none,,,,,4367.0,0,1.0,17.0,Full
9467,,33.0,,,none,Bachelor,none,none,none,,,,,5987.0,0,13.0,14.0,Full
9468,,38.0,,,none,High School,none,none,none,,,,,104.0,0,6.0,21.0,Full
9469,,50.0,,,none,Masters,none,none,none,,,,,114.0,0,15.0,33.0,Full
9470,,54.0,,,none,PhD,none,none,none,,,,,100.0,0,14.0,33.0,Full
9471,,53.0,,,none,High School,none,none,none,,,,,85.0,0,11.0,32.0,Full
9472,,50.0,,,none,Bachelor,none,none,none,,,,,96.0,0,12.0,32.0,Full
9473,,39.0,,,none,High School,none,none,none,,,,,110.0,0,1.0,17.0,Full
9474,,53.0,,,none,Bachelor,none,none,none,,,,,103.0,0,9.0,37.0,Full
9475,,40.0,,,none,High School,none,none,none,,,,,107.0,0,1.0,23.0,Full
9476,,39.0,,,none,High School,none,none,none,,,,,4347.0,0,7.0,18.0,Full
9477,,35.0,,,none,High School,none,none,none,,,,,106.0,0,1.0,18.0,Full
9478,,47.0,,,none,PhD,none,none,none,,,,,109.0,0,7.0,30.0,Full
9479,,39.0,,,none,Masters,none,none,none,,,,,111.0,0,8.0,22.0,Full
9480,,63.0,,,none,PhD,none,none,none,,,,,99.0,0,15.0,42.0,Full
9481,,48.0,,,none,Masters,none,none,none,,,,,97.0,0,10.0,26.0,Full
9482,,40.0,,,none,High School,none,none,none,,,,,110.0,0,1.0,19.0,Full
9483,,54.0,,,none,Masters,none,none,none,,,,,96.0,0,12.0,36.0,Full
9484,,56.0,,,none,Bachelor,none,none,none,,,,,979.0,0,11.0,37.0,Full
9485,,48.0,,,none,High School,none,none,none,,,,,96.0,0,1.0,28.0,Full
9486,,35.0,,,none,High School,none,none,none,,,,,2964.0,0,10.0,13.0,Full
9487,,51.0,,,none,High School,none,none,none,,,,,106.0,0,9.0,31.0,Full
9488,,42.0,,,none,High School,none,none,none,,,,,117.0,0,1.0,23.0,Full
9489,,40.0,,,none,High School,none,none,none,,,,,96.0,0,7.0,24.0,Full
9490,,39.0,,,none,High School,none,none,none,,,,,100.0,0,5.0,21.0,Full
9491,,50.0,,,none,Masters,none,none,none,,,,,125.0,0,17.0,32.0,Full
9492,,42.0,,,none,High School,none,none,none,,,,,98.0,0,6.0,25.0,Full
9493,,41.0,,,none,High School,none,none,none,,,,,115.0,1,1.0,22.0,Full
9494,,45.0,,,none,High School,none,none,none,,,,,3396.0,1,8.0,28.0,Full
9495,,37.0,,,none,High School,none,none,none,,,,,100.0,1,9.0,17.0,Full
9496,,30.0,,,none,High School,none,none,none,,,,,103.0,0,4.0,10.0,Full
9497,,49.0,,,none,High School,none,none,none,,,,,3745.0,0,7.0,30.0,Full
9498,,44.0,,,none,Bachelor,none,none,none,,,,,95.0,0,10.0,22.0,Full
9499,,33.0,,,none,High School,none,none,none,,,,,4910.0,0,10.0,13.0,Full
9500,,44.0,,,none,High School,none,none,none,,,,,110.0,0,6.0,23.0,Full
9501,,34.0,,,none,Bachelor,none,none,none,,,,,95.0,0,9.0,16.0,Full
9502,,44.0,,,none,High School,none,none,none,,,,,106.0,0,1.0,27.0,Full
9503,,56.0,,,none,Masters,none,none,none,,,,,107.0,0,7.0,38.0,Full
9504,,22.0,,,none,High School,none,none,none,,,,,2444.0,0,7.0,3.0,P2
9505,,37.0,,,none,High School,none,none,none,,,,,99.0,0,6.0,18.0,Full
9506,,28.0,,,none,Bachelor,none,none,none,,,,,107.0,0,4.0,8.0,Full
9507,,44.0,,,none,Masters,none,none,none,,,,,116.0,0,17.0,28.0,Full
9508,,31.0,,,none,High School,none,none,none,,,,,101.0,0,7.0,10.0,Full
9509,,49.0,,,none,Bachelor,none,none,none,,,,,38378.0,0,7.0,33.0,Full
9510,,42.0,,,none,Masters,none,none,none,,,,,89.0,0,13.0,23.0,Full
9511,,42.0,,,none,Bachelor,none,none,none,,,,,109.0,0,7.0,24.0,Full
9512,,54.0,,,none,High School,none,none,none,,,,,108.0,1,5.0,33.0,Full
9513,,66.0,,,none,Masters,none,none,none,,,,,104.0,0,9.0,49.0,Full
9514,,36.0,,,none,Bachelor,none,none,none,,,,,105.0,0,13.0,20.0,Full
9515,,43.0,,,none,Bachelor,none,none,none,,,,,107.0,0,9.0,27.0,Full
9516,,46.0,,,none,Masters,none,none,none,,,,,95.0,0,14.0,28.0,Full
9517,,45.0,,,none,High School,none,none,none,,,,,4740.0,0,1.0,26.0,Full
9518,,41.0,,,none,Masters,none,none,none,,,,,1153.0,1,17.0,21.0,Full
9519,,48.0,,,none,Masters,none,none,none,,,,,2639.0,0,20.0,27.0,Full
9520,,51.0,,,none,Masters,none,none,none,,,,,1366.0,0,5.0,33.0,Full
9521,,47.0,,,none,Bachelor,none,none,none,,,,,106.0,0,4.0,28.0,Full
9522,,39.0,,,none,Masters,none,none,none,,,,,95.0,0,21.0,18.0,Full
9523,,49.0,,,none,Bachelor,none,none,none,,,,,4485.0,0,7.0,28.0,Full
9524,,49.0,,,none,High School,none,none,none,,,,,102.0,0,8.0,32.0,Full
9525,,57.0,,,none,High School,none,none,none,,,,,88.0,0,8.0,38.0,Full
9526,,35.0,,,none,Bachelor,none,none,none,,,,,98.0,0,14.0,15.0,Full
9527,,48.0,,,none,PhD,none,none,none,,,,,104.0,0,18.0,29.0,Full
9528,,29.0,,,none,Masters,none,none,none,,,,,108.0,0,17.0,10.0,Full
9529,,48.0,,,none,Masters,none,none,none,,,,,95.0,1,12.0,26.0,Full
9530,,52.0,,,none,PhD,none,none,none,,,,,91.0,0,11.0,34.0,Full
9531,,40.0,,,none,High School,none,none,none,,,,,101.0,0,16.0,20.0,Full
9532,,44.0,,,none,PhD,none,none,none,,,,,94.0,0,12.0,24.0,Full
9533,,52.0,,,none,High School,none,none,none,,,,,97.0,0,7.0,36.0,Full
9534,,45.0,,,none,Bachelor,none,none,none,,,,,104.0,0,1.0,29.0,Full
9535,,40.0,,,none,Bachelor,none,none,none,,,,,105.0,0,1.0,23.0,Full
9536,,53.0,,,none,High School,none,none,none,,,,,3231.0,0,1.0,36.0,Full
9537,,57.0,,,none,Masters,none,none,none,,,,,105.0,0,12.0,37.0,Full
9538,,45.0,,,none,High School,none,none,none,,,,,5434.0,0,1.0,24.0,Full
9539,,48.0,,,none,Masters,none,none,none,,,,,94.0,0,14.0,27.0,Full
9540,,51.0,,,none,PhD,none,none,none,,,,,93.0,0,16.0,32.0,Full
9541,,48.0,,,none,Bachelor,none,none,none,,,,,104.0,0,10.0,32.0,Full
9542,,39.0,,,none,High School,none,none,none,,,,,2662.0,0,1.0,22.0,Full
9543,,52.0,,,none,Bachelor,none,none,none,,,,,101.0,0,9.0,32.0,Full
9544,,48.0,,,none,Masters,none,none,none,,,,,2462.0,0,14.0,26.0,Full
9545,,45.0,,,none,High School,none,none,none,,,,,106.0,0,1.0,26.0,Full
9546,,45.0,,,none,Bachelor,none,none,none,,,,,108.0,0,8.0,27.0,Full
9547,,35.0,,,none,Bachelor,none,none,none,,,,,594.0,0,13.0,16.0,Full
9548,,53.0,,,none,Bachelor,none,none,none,,,,,91.0,0,8.0,37.0,Full
9549,,46.0,,,none,Masters,none,none,none,,,,,102.0,0,13.0,25.0,Full
9550,,24.0,,,none,High School,none,none,none,,,,,714.0,0,6.0,5.0,Full
9551,,48.0,,,none,High School,none,none,none,,,,,100.0,0,7.0,32.0,Full
9552,,51.0,,,none,Masters,none,none,none,,,,,1107.0,1,17.0,33.0,Full
9553,,48.0,,,none,Masters,none,none,none,,,,,94.0,0,16.0,29.0,Full
9554,,43.0,,,none,High School,none,none,none,,,,,5700.0,0,7.0,25.0,Full
9555,,39.0,,,none,High School,none,none,none,,,,,105.0,0,5.0,23.0,Full
9556,,43.0,,,none,High School,none,none,none,,,,,111.0,0,10.0,27.0,Full
9557,,45.0,,,none,Masters,none,none,none,,,,,105.0,0,16.0,29.0,Full
9558,,50.0,,,none,Bachelor,none,none,none,,,,,106.0,0,6.0,29.0,Full
9559,,38.0,,,none,Bachelor,none,none,none,,,,,100.0,0,13.0,18.0,Full
9560,,50.0,,,none,Bachelor,none,none,none,,,,,92.0,0,13.0,34.0,Full
9561,,43.0,,,none,High School,none,none,none,,,,,118.0,0,1.0,26.0,Full
9562,,41.0,,,none,Bachelor,none,none,none,,,,,3698.0,0,9.0,22.0,Full
9563,,36.0,,,none,High School,none,none,none,,,,,108.0,0,1.0,15.0,Full
9564,,40.0,,,none,High School,none,none,none,,,,,97.0,0,5.0,18.0,Full
9565,,50.0,,,none,Bachelor,none,none,none,,,,,115.0,1,9.0,28.0,Full
9566,,45.0,,,none,High School,none,none,none,,,,,118.0,0,1.0,25.0,Full
9567,,48.0,,,none,Masters,none,none,none,,,,,104.0,1,16.0,30.0,Full
9568,,58.0,,,none,Bachelor,none,none,none,,,,,111.0,0,10.0,40.0,Full
9569,,40.0,,,none,High School,none,none,none,,,,,119.0,0,1.0,23.0,Full
9570,,38.0,,,none,High School,none,none,none,,,,,101.0,0,9.0,19.0,Full
9571,,30.0,,,none,Bachelor,none,none,none,,,,,102.0,0,12.0,9.0,Full
9572,,41.0,,,none,High School,none,none,none,,,,,110.0,0,1.0,24.0,Full
9573,,43.0,,,none,Masters,none,none,none,,,,,34992.0,0,8.0,21.0,Full
9574,,44.0,,,none,High School,none,none,none,,,,,105.0,0,1.0,23.0,Full
9575,,42.0,,,none,High School,none,none,none,,,,,8671.0,0,1.0,23.0,Full
9576,,41.0,,,none,Masters,none,none,none,,,,,94.0,0,9.0,19.0,Full
9577,,46.0,,,none,Bachelor,none,none,none,,,,,97.0,0,19.0,25.0,Full
9578,,59.0,,,none,Bachelor,none,none,none,,,,,23139.0,0,4.0,41.0,Full
9579,,44.0,,,none,High School,none,none,none,,,,,111.0,0,9.0,27.0,Full
9580,,50.0,,,none,High School,none,none,none,,,,,108.0,0,1.0,28.0,Full
9581,,49.0,,,none,High School,none,none,none,,,,,108.0,0,6.0,31.0,Full
9582,,48.0,,,none,High School,none,none,none,,,,,98.0,0,6.0,29.0,Full
9583,,52.0,,,none,High School,none,none,none,,,,,100.0,0,7.0,35.0,Full
9584,,58.0,,,none,High School,none,none,none,,,,,98.0,0,11.0,37.0,Full
9585,,30.0,,,none,High School,none,none,none,,,,,113.0,0,1.0,13.0,Full
9586,,48.0,,,none,Masters,none,none,none,,,,,96.0,0,17.0,28.0,Full
9587,,47.0,,,none,High School,none,none,none,,,,,3824.0,0,1.0,27.0,Full
9588,,42.0,,,none,Masters,none,none,none,,,,,95.0,0,12.0,23.0,Full
9589,,54.0,,,none,Bachelor,none,none,none,,,,,112.0,1,6.0,35.0,Full
9590,,44.0,,,none,Masters,none,none,none,,,,,96.0,0,11.0,27.0,Full
9591,,34.0,,,none,High School,none,none,none,,,,,8623.0,0,1.0,13.0,Full
9592,,46.0,,,none,High School,none,none,none,,,,,102.0,0,7.0,26.0,Full
9593,,39.0,,,none,Bachelor,none,none,none,,,,,4168.0,0,8.0,20.0,Full
9594,,65.0,,,none,Masters,none,none,none,,,,,101.0,0,19.0,48.0,Full
9595,,56.0,,,none,Masters,none,none,none,,,,,102.0,0,12.0,35.0,Full
9596,,48.0,,,none,Bachelor,none,none,none,,,,,102.0,1,5.0,29.0,Full
9597,,57.0,,,none,Bachelor,none,none,none,,,,,5097.0,0,10.0,41.0,Full
9598,,51.0,,,none,Bachelor,none,none,none,,,,,97.0,0,9.0,29.0,Full
9599,,45.0,,,none,Bachelor,none,none,none,,,,,108.0,0,1.0,25.0,Full
9600,,49.0,,,none,High School,none,none,none,,,,,7111.0,0,1.0,30.0,Full
9601,,41.0,,,none,Masters,none,none,none,,,,,94.0,0,9.0,20.0,Full
9602,,34.0,,,none,High School,none,none,none,,,,,101.0,0,1.0,13.0,Full
9603,,48.0,,,none,Masters,none,none,none,,,,,98.0,0,11.0,30.0,Full
9604,,57.0,,,none,Masters,none,none,none,,,,,108.0,0,1.0,40.0,Full
9605,,52.0,,,none,Masters,none,none,none,,,,,96.0,0,13.0,35.0,Full
9606,,40.0,,,none,Masters,none,none,none,,,,,4290.0,0,14.0,20.0,Full
9607,,59.0,,,none,High School,none,none,none,,,,,4666.0,0,8.0,39.0,Full
9608,,52.0,,,none,High School,none,none,none,,,,,2996.0,0,1.0,31.0,Full
9609,,45.0,,,none,Masters,none,none,none,,,,,97.0,1,14.0,28.0,Full
9610,,45.0,,,none,Bachelor,none,none,none,,,,,96.0,0,11.0,24.0,Full
9611,,42.0,,,none,High School,none,none,none,,,,,109.0,0,1.0,21.0,Full
9612,,39.0,,,none,High School,none,none,none,,,,,100.0,0,1.0,20.0,Full
9613,,40.0,,,none,Masters,none,none,none,,,,,100.0,0,12.0,18.0,Full
9614,,45.0,,,none,PhD,none,none,none,,,,,109.0,0,18.0,25.0,Full
9615,,42.0,,,none,High School,none,none,none,,,,,100.0,0,11.0,22.0,Full
9616,,53.0,,,none,Bachelor,none,none,none,,,,,106.0,0,8.0,36.0,Full
9617,,57.0,,,none,PhD,none,none,none,,,,,8521.0,1,13.0,40.0,Full
9618,,39.0,,,none,High School,none,none,none,,,,,7442.0,0,1.0,20.0,Full
9619,,45.0,,,none,PhD,none,none,none,,,,,98.0,0,17.0,28.0,Full
9620,,64.0,,,none,High School,none,none,none,,,,,93.0,0,9.0,48.0,Full
9621,,51.0,,,none,Masters,none,none,none,,,,,1741.0,0,17.0,30.0,Full
9622,,52.0,,,none,Masters,none,none,none,,,,,101.0,0,1.0,33.0,Full
9623,,61.0,,,none,PhD,none,none,none,,,,,100.0,0,14.0,40.0,Full
