timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
98.0,31.0,500.0,672.0,0.0,Masters,Single Vehicle Collision,Minor Damage,Other,3.0,1.0,2.0,0.0,64080.0,0.0,18.0,15.0,Full
25.0,38.0,1000.0,1541.0,-0.0,College,Vehicle Theft,Trivial Damage,,-0.0,1.0,1.0,1.0,4320.0,-0.0,20.0,16.0,Full
446.0,61.0,1000.0,1037.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Police,1.0,3.0,2.0,0.0,80880.0,0.0,10.0,42.0,Full
130.0,34.0,500.0,1383.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Police,4.0,3.0,2.0,1.0,67500.0,-0.0,19.0,15.0,Full
296.0,46.0,1000.0,1141.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,18.0,1.0,0.0,0.0,54900.0,-0.0,2.0,27.0,Full
272.0,41.0,2000.0,946.0,0.0,MD,Single Vehicle Collision,Minor Damage,Fire,23.0,1.0,-0.0,-0.0,84100.0,1.0,6.0,22.0,Full
257.0,44.0,1000.0,1281.0,0.0,MD,Single Vehicle Collision,Total Loss,Other,21.0,1.0,-0.0,-0.0,46980.0,0.0,13.0,23.0,Full
380.0,53.0,2000.0,1167.0,0.0,Associate,Parked Car,Trivial Damage,Police,23.0,1.0,0.0,-0.0,5700.0,-0.0,14.0,35.0,Full
107.0,31.0,2000.0,1374.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Police,16.0,1.0,-0.0,-0.0,51260.0,0.0,13.0,13.0,Full
61.0,26.0,2000.0,1188.0,1.0,JD,Multi-vehicle Collision,Major Damage,Fire,16.0,2.0,1.0,-0.0,53820.0,1.0,-0.0,7.0,Full
440.0,55.0,500.0,1276.0,1.0,Associate,Multi-vehicle Collision,Minor Damage,Police,18.0,3.0,2.0,0.0,61400.0,-0.0,20.0,35.0,Full
109.0,29.0,2000.0,1007.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Police,17.0,3.0,1.0,1.0,91080.0,-0.0,20.0,9.0,Full
198.0,36.0,1000.0,1096.0,0.0,High School,Multi-vehicle Collision,Total Loss,Fire,11.0,3.0,1.0,1.0,49410.0,-0.0,-0.0,16.0,Full
166.0,37.0,500.0,1519.0,1.0,MD,Single Vehicle Collision,Total Loss,Ambulance,10.0,1.0,1.0,-0.0,58300.0,-0.0,14.0,15.0,Full
356.0,54.0,500.0,912.0,-0.0,College,Multi-vehicle Collision,Major Damage,Other,23.0,3.0,2.0,0.0,68750.0,1.0,8.0,32.0,Full
259.0,45.0,2000.0,1175.0,0.0,MD,Single Vehicle Collision,Minor Damage,Fire,23.0,1.0,1.0,-0.0,87780.0,-0.0,4.0,27.0,Full
84.0,30.0,2000.0,1036.0,1.0,MD,Single Vehicle Collision,Minor Damage,Police,9.0,1.0,1.0,1.0,57640.0,0.0,5.0,9.0,Full
398.0,53.0,2000.0,1396.0,1.0,Associate,Single Vehicle Collision,Total Loss,Fire,16.0,1.0,2.0,0.0,47430.0,-0.0,15.0,33.0,Full
130.0,28.0,1000.0,1003.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,21.0,2.0,2.0,-0.0,85020.0,-0.0,5.0,8.0,Full
156.0,37.0,500.0,1091.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Police,16.0,4.0,1.0,1.0,53400.0,1.0,5.0,16.0,Full
398.0,58.0,500.0,991.0,1.0,Associate,Single Vehicle Collision,Major Damage,Police,18.0,1.0,2.0,-0.0,99320.0,1.0,13.0,40.0,Full
120.0,35.0,1000.0,1426.0,1.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,22.0,3.0,2.0,0.0,51210.0,-0.0,5.0,16.0,Full
165.0,36.0,2000.0,1248.0,-0.0,Masters,Multi-vehicle Collision,Total Loss,Fire,20.0,3.0,2.0,-0.0,45700.0,0.0,7.0,15.0,Full
19.0,29.0,500.0,1304.0,-0.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,6.0,3.0,-0.0,0.0,75400.0,1.0,10.0,9.0,Full
399.0,55.0,2000.0,996.0,0.0,JD,Multi-vehicle Collision,Total Loss,Police,23.0,3.0,1.0,1.0,88400.0,-0.0,5.0,38.0,Full
406.0,58.0,2000.0,1117.0,0.0,MD,Multi-vehicle Collision,Total Loss,Other,15.0,3.0,1.0,0.0,65520.0,-0.0,6.0,37.0,Full
110.0,33.0,1000.0,1183.0,0.0,Associate,Single Vehicle Collision,Major Damage,Ambulance,19.0,1.0,2.0,0.0,55200.0,1.0,0.0,12.0,Full
129.0,28.0,1000.0,1378.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Fire,23.0,1.0,2.0,-0.0,44640.0,0.0,10.0,6.0,Full
460.0,62.0,1000.0,1188.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Police,20.0,3.0,1.0,-0.0,47160.0,-0.0,4.0,45.0,Full
75.0,27.0,1000.0,1203.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,-0.0,1.0,79560.0,-0.0,12.0,11.0,Full
260.0,43.0,500.0,982.0,1.0,JD,Single Vehicle Collision,Total Loss,Fire,18.0,1.0,1.0,-0.0,75400.0,0.0,4.0,25.0,Full
194.0,41.0,500.0,1204.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Police,17.0,3.0,-0.0,0.0,95900.0,0.0,16.0,19.0,Full
91.0,31.0,1000.0,1338.0,1.0,High School,Single Vehicle Collision,Minor Damage,Police,19.0,1.0,1.0,0.0,60570.0,0.0,4.0,13.0,Full
118.0,28.0,2000.0,1207.0,1.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,22.0,2.0,1.0,0.0,74200.0,0.0,18.0,11.0,Full
162.0,31.0,1000.0,1050.0,1.0,Masters,Parked Car,Minor Damage,,7.0,1.0,0.0,0.0,3600.0,1.0,2.0,13.0,Full
220.0,42.0,1000.0,1282.0,-0.0,College,Multi-vehicle Collision,Minor Damage,Fire,20.0,4.0,0.0,1.0,47740.0,-0.0,10.0,25.0,Full
154.0,37.0,1000.0,2048.0,1.0,MD,Single Vehicle Collision,Minor Damage,Other,2.0,1.0,0.0,-0.0,79530.0,0.0,15.0,21.0,Full
65.0,27.0,1000.0,1165.0,1.0,College,Single Vehicle Collision,Total Loss,Ambulance,17.0,1.0,1.0,1.0,42840.0,-0.0,11.0,7.0,Full
255.0,46.0,500.0,1302.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Fire,2.0,3.0,1.0,0.0,57860.0,-0.0,4.0,25.0,Full
233.0,41.0,2000.0,1615.0,1.0,Associate,Vehicle Theft,Minor Damage,,6.0,1.0,0.0,-0.0,3740.0,0.0,4.0,23.0,Full
150.0,30.0,1000.0,1677.0,-0.0,College,Vehicle Theft,Trivial Damage,Police,7.0,1.0,1.0,1.0,4590.0,-0.0,2.0,10.0,Full
97.0,28.0,1000.0,830.0,-0.0,JD,Single Vehicle Collision,Total Loss,Ambulance,22.0,1.0,1.0,-0.0,45270.0,-0.0,9.0,9.0,Full
230.0,44.0,2000.0,1009.0,1.0,College,Single Vehicle Collision,Total Loss,Fire,19.0,1.0,-0.0,1.0,74140.0,0.0,-0.0,25.0,Full
150.0,37.0,1000.0,1007.0,1.0,PhD,Single Vehicle Collision,Total Loss,Police,9.0,1.0,0.0,-0.0,80080.0,0.0,2.0,21.0,Full
151.0,37.0,1000.0,1729.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Fire,0.0,1.0,1.0,0.0,38830.0,0.0,16.0,20.0,Full
70.0,26.0,1000.0,1199.0,-0.0,College,Multi-vehicle Collision,Major Damage,Other,0.0,3.0,1.0,1.0,52110.0,-0.0,3.0,9.0,Full
230.0,41.0,1000.0,1464.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,19.0,3.0,2.0,-0.0,53040.0,0.0,9.0,21.0,Full
253.0,41.0,2000.0,1313.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Other,10.0,3.0,2.0,1.0,80740.0,1.0,1.0,19.0,Full
254.0,40.0,500.0,1928.0,0.0,MD,Single Vehicle Collision,Minor Damage,Fire,10.0,1.0,-0.0,-0.0,43280.0,1.0,19.0,22.0,Full
58.0,23.0,2000.0,1471.0,-0.0,High School,Single Vehicle Collision,Major Damage,Fire,8.0,1.0,2.0,-0.0,50380.0,1.0,8.0,7.0,Full
215.0,42.0,500.0,1849.0,-0.0,JD,Multi-vehicle Collision,Major Damage,Fire,20.0,3.0,2.0,1.0,68520.0,1.0,12.0,25.0,Full
116.0,31.0,500.0,1195.0,1.0,MD,Single Vehicle Collision,Major Damage,Police,23.0,1.0,-0.0,0.0,44200.0,-0.0,18.0,11.0,Full
180.0,36.0,500.0,1272.0,-0.0,College,Multi-vehicle Collision,Minor Damage,Ambulance,7.0,3.0,2.0,-0.0,69630.0,0.0,17.0,17.0,Full
289.0,46.0,2000.0,1209.0,-0.0,JD,Single Vehicle Collision,Minor Damage,Ambulance,18.0,1.0,0.0,1.0,56430.0,1.0,20.0,27.0,Full
261.0,46.0,1000.0,1246.0,-0.0,MD,Single Vehicle Collision,Total Loss,Fire,11.0,1.0,1.0,-0.0,59670.0,0.0,7.0,26.0,Full
276.0,47.0,1000.0,1724.0,-0.0,PhD,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,0.0,0.0,65780.0,-0.0,1.0,27.0,Full
232.0,44.0,2000.0,1182.0,-0.0,College,Single Vehicle Collision,Major Damage,Fire,22.0,1.0,1.0,1.0,55400.0,1.0,13.0,24.0,Full
290.0,45.0,1000.0,1311.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,23.0,3.0,0.0,1.0,52650.0,1.0,14.0,28.0,Full
190.0,40.0,2000.0,965.0,1.0,JD,Parked Car,Trivial Damage,,10.0,1.0,2.0,1.0,6300.0,0.0,14.0,24.0,Full
241.0,43.0,1000.0,936.0,-0.0,Associate,Vehicle Theft,Trivial Damage,Police,21.0,1.0,1.0,1.0,7150.0,0.0,12.0,24.0,Full
83.0,24.0,1000.0,1071.0,1.0,High School,Multi-vehicle Collision,Total Loss,Fire,0.0,3.0,0.0,-0.0,61600.0,0.0,12.0,7.0,Full
186.0,38.0,500.0,923.0,-0.0,High School,Vehicle Theft,Trivial Damage,,7.0,1.0,1.0,1.0,3600.0,-0.0,16.0,16.0,Full
187.0,34.0,500.0,1233.0,1.0,PhD,Multi-vehicle Collision,Minor Damage,Fire,7.0,3.0,-0.0,0.0,45100.0,0.0,4.0,15.0,Full
286.0,47.0,500.0,1387.0,-0.0,High School,Multi-vehicle Collision,Minor Damage,Other,15.0,3.0,0.0,-0.0,65800.0,0.0,14.0,31.0,Full
136.0,33.0,1000.0,855.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,23.0,1.0,0.0,1.0,30700.0,-0.0,-0.0,16.0,Full
77.0,27.0,2000.0,966.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Ambulance,1.0,3.0,0.0,-0.0,67200.0,0.0,20.0,9.0,Full
162.0,31.0,1000.0,1050.0,1.0,Masters,Parked Car,Minor Damage,,7.0,1.0,0.0,-0.0,3600.0,1.0,2.0,13.0,Full
330.0,47.0,2000.0,1133.0,1.0,High School,Multi-vehicle Collision,Total Loss,Other,20.0,2.0,0.0,1.0,60500.0,1.0,16.0,26.0,Full
286.0,41.0,1000.0,999.0,-0.0,College,Vehicle Theft,Trivial Damage,Police,3.0,1.0,2.0,0.0,4100.0,0.0,6.0,24.0,Full
224.0,42.0,500.0,1213.0,1.0,College,Single Vehicle Collision,Minor Damage,Fire,11.0,1.0,-0.0,1.0,55200.0,-0.0,17.0,20.0,Full
284.0,48.0,500.0,958.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Fire,19.0,3.0,-0.0,0.0,46860.0,0.0,17.0,27.0,Full
108.0,31.0,2000.0,1176.0,-0.0,Masters,Single Vehicle Collision,Total Loss,Fire,14.0,1.0,0.0,-0.0,57330.0,-0.0,9.0,10.0,Full
158.0,33.0,1000.0,1745.0,0.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,4.0,3.0,0.0,0.0,36400.0,0.0,17.0,17.0,Full
290.0,48.0,500.0,1161.0,0.0,Associate,Multi-vehicle Collision,Minor Damage,Fire,20.0,2.0,1.0,0.0,41520.0,0.0,1.0,26.0,Full
164.0,38.0,2000.0,1270.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,4.0,1.0,1.0,1.0,90000.0,0.0,-0.0,17.0,Full
108.0,31.0,2000.0,1112.0,1.0,PhD,Parked Car,Minor Damage,,5.0,1.0,1.0,-0.0,4290.0,0.0,17.0,9.0,Full
43.0,43.0,500.0,1320.0,1.0,Associate,Single Vehicle Collision,Major Damage,Ambulance,16.0,1.0,2.0,-0.0,79970.0,1.0,19.0,27.0,Full
84.0,32.0,500.0,1694.0,1.0,Associate,Single Vehicle Collision,Total Loss,Other,0.0,1.0,0.0,-0.0,57240.0,1.0,20.0,11.0,Full
339.0,49.0,2000.0,1571.0,-0.0,JD,Vehicle Theft,Minor Damage,,13.0,1.0,-0.0,-0.0,6820.0,0.0,6.0,30.0,Full
296.0,42.0,2000.0,1219.0,0.0,Associate,Multi-vehicle Collision,Total Loss,Ambulance,9.0,3.0,1.0,0.0,64080.0,-0.0,3.0,21.0,Full
296.0,42.0,2000.0,1219.0,0.0,Associate,Multi-vehicle Collision,Total Loss,Ambulance,9.0,3.0,1.0,0.0,64080.0,0.0,3.0,21.0,Full
102.0,28.0,500.0,1075.0,0.0,MD,Single Vehicle Collision,Total Loss,Police,6.0,1.0,1.0,0.0,73400.0,0.0,19.0,10.0,Full
253.0,44.0,2000.0,720.0,1.0,High School,Parked Car,Trivial Damage,,9.0,1.0,0.0,0.0,5400.0,0.0,17.0,25.0,Full
146.0,31.0,2000.0,1083.0,1.0,PhD,Vehicle Theft,Minor Damage,,3.0,1.0,2.0,0.0,5220.0,0.0,-0.0,14.0,Full
448.0,57.0,2000.0,1376.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Police,10.0,3.0,2.0,-0.0,47760.0,1.0,2.0,37.0,Full
146.0,31.0,1000.0,1458.0,1.0,College,Multi-vehicle Collision,Major Damage,Ambulance,-0.0,3.0,1.0,0.0,52380.0,-0.0,5.0,9.0,Full
41.0,26.0,1000.0,1383.0,1.0,JD,Vehicle Theft,Trivial Damage,Police,12.0,1.0,1.0,-0.0,6890.0,0.0,18.0,6.0,Full
153.0,37.0,500.0,1011.0,-0.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,5.0,3.0,0.0,-0.0,42500.0,-0.0,16.0,17.0,Full
34.0,24.0,2000.0,1551.0,1.0,MD,Parked Car,Trivial Damage,,20.0,1.0,-0.0,0.0,3960.0,0.0,17.0,7.0,Full
215.0,37.0,500.0,1633.0,1.0,College,Multi-vehicle Collision,Minor Damage,Fire,7.0,3.0,2.0,1.0,57120.0,0.0,13.0,18.0,Full
169.0,38.0,1000.0,1556.0,-0.0,PhD,Multi-vehicle Collision,Total Loss,Other,12.0,3.0,1.0,1.0,79080.0,-0.0,3.0,19.0,Full
136.0,29.0,500.0,1203.0,1.0,JD,Vehicle Theft,Minor Damage,Police,9.0,1.0,2.0,0.0,6200.0,0.0,16.0,13.0,Full
269.0,41.0,500.0,1464.0,1.0,College,Single Vehicle Collision,Minor Damage,Police,23.0,1.0,0.0,-0.0,79300.0,-0.0,8.0,23.0,Full
57.0,25.0,2000.0,1143.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Ambulance,-0.0,3.0,0.0,1.0,72900.0,0.0,5.0,9.0,Full
200.0,40.0,1000.0,1439.0,1.0,High School,Vehicle Theft,Minor Damage,Police,9.0,1.0,0.0,0.0,3690.0,0.0,-0.0,21.0,Full
286.0,41.0,1000.0,1299.0,1.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,16.0,3.0,1.0,1.0,54450.0,0.0,8.0,20.0,Full
48.0,35.0,500.0,1090.0,1.0,JD,Single Vehicle Collision,Major Damage,Ambulance,1.0,1.0,-0.0,0.0,48400.0,0.0,10.0,19.0,Full
75.0,27.0,1000.0,1203.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,-0.0,1.0,79560.0,0.0,12.0,11.0,Full
121.0,31.0,1000.0,1141.0,-0.0,Associate,Multi-vehicle Collision,Major Damage,Fire,15.0,3.0,1.0,0.0,64300.0,1.0,13.0,13.0,Full
214.0,41.0,500.0,1399.0,0.0,Masters,Multi-vehicle Collision,Major Damage,Fire,13.0,3.0,2.0,-0.0,64000.0,1.0,19.0,22.0,Full
355.0,47.0,2000.0,1274.0,0.0,College,Multi-vehicle Collision,Major Damage,Fire,19.0,3.0,2.0,-0.0,62800.0,1.0,12.0,29.0,Full
78.0,27.0,500.0,1061.0,-0.0,JD,Parked Car,Trivial Damage,Police,4.0,1.0,0.0,-0.0,6050.0,-0.0,6.0,9.0,Full
290.0,48.0,500.0,1161.0,-0.0,Associate,Multi-vehicle Collision,Minor Damage,Fire,20.0,2.0,1.0,-0.0,41520.0,0.0,1.0,26.0,Full
143.0,32.0,1000.0,1464.0,1.0,High School,Single Vehicle Collision,Major Damage,Ambulance,1.0,1.0,2.0,0.0,62260.0,-0.0,20.0,14.0,Full
269.0,41.0,500.0,1464.0,1.0,College,Single Vehicle Collision,Minor Damage,Police,23.0,1.0,-0.0,0.0,79300.0,-0.0,8.0,23.0,Full
123.0,29.0,500.0,1210.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Ambulance,17.0,1.0,1.0,1.0,73260.0,1.0,1.0,10.0,Full
204.0,40.0,2000.0,1767.0,0.0,JD,Single Vehicle Collision,Total Loss,Ambulance,7.0,1.0,1.0,0.0,46200.0,0.0,18.0,19.0,Full
146.0,32.0,2000.0,1276.0,0.0,Associate,Single Vehicle Collision,Major Damage,Fire,12.0,1.0,0.0,-0.0,59940.0,-0.0,20.0,15.0,Full
156.0,37.0,1000.0,1086.0,-0.0,Associate,Multi-vehicle Collision,Total Loss,Other,17.0,3.0,1.0,1.0,77440.0,-0.0,16.0,15.0,Full
99.0,28.0,500.0,1330.0,-0.0,MD,Single Vehicle Collision,Total Loss,Other,3.0,1.0,2.0,1.0,49900.0,0.0,17.0,8.0,Full
222.0,39.0,500.0,1758.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Other,9.0,3.0,2.0,-0.0,55000.0,1.0,19.0,22.0,Full
273.0,41.0,1000.0,1404.0,1.0,PhD,Multi-vehicle Collision,Total Loss,Police,16.0,2.0,1.0,1.0,44110.0,0.0,-0.0,24.0,Full
155.0,35.0,1000.0,1088.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Police,16.0,3.0,2.0,0.0,29790.0,0.0,7.0,19.0,Full
465.0,63.0,500.0,1007.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Other,7.0,1.0,0.0,-0.0,43560.0,-0.0,0.0,43.0,Full
298.0,49.0,500.0,863.0,0.0,MD,Multi-vehicle Collision,Major Damage,Other,16.0,3.0,0.0,-0.0,69480.0,-0.0,8.0,27.0,Full
448.0,57.0,2000.0,1376.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Police,10.0,3.0,2.0,0.0,47760.0,1.0,2.0,37.0,Full
86.0,28.0,2000.0,1595.0,0.0,PhD,Single Vehicle Collision,Minor Damage,Police,19.0,1.0,-0.0,1.0,70920.0,0.0,13.0,7.0,Full
6.0,27.0,500.0,1076.0,1.0,High School,Vehicle Theft,Trivial Damage,Police,7.0,1.0,-0.0,1.0,3190.0,-0.0,0.0,11.0,Full
33.0,32.0,500.0,1403.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Ambulance,2.0,1.0,0.0,-0.0,56070.0,0.0,3.0,11.0,Full
259.0,42.0,2000.0,1171.0,1.0,PhD,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,1.0,1.0,62590.0,0.0,9.0,22.0,Full
219.0,43.0,1000.0,1114.0,1.0,High School,Single Vehicle Collision,Major Damage,Ambulance,1.0,1.0,2.0,1.0,66660.0,-0.0,9.0,21.0,Full
233.0,39.0,2000.0,1524.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Fire,20.0,3.0,1.0,1.0,48870.0,0.0,16.0,22.0,Full
330.0,48.0,1000.0,1626.0,0.0,College,Single Vehicle Collision,Major Damage,Ambulance,10.0,1.0,1.0,-0.0,59500.0,-0.0,9.0,28.0,Full
119.0,32.0,1000.0,994.0,0.0,High School,Single Vehicle Collision,Minor Damage,Other,12.0,1.0,-0.0,1.0,56300.0,-0.0,4.0,12.0,Full
133.0,34.0,500.0,1074.0,1.0,JD,Parked Car,Minor Damage,,8.0,1.0,2.0,1.0,4200.0,-0.0,2.0,14.0,Full
110.0,33.0,1000.0,1183.0,-0.0,Associate,Single Vehicle Collision,Major Damage,Ambulance,19.0,1.0,2.0,-0.0,55200.0,1.0,0.0,12.0,Full
136.0,33.0,1000.0,855.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,23.0,1.0,-0.0,1.0,30700.0,0.0,0.0,16.0,Full
297.0,48.0,1000.0,1244.0,-0.0,Masters,Multi-vehicle Collision,Major Damage,Other,18.0,3.0,-0.0,0.0,54960.0,1.0,13.0,31.0,Full
239.0,42.0,1000.0,970.0,0.0,College,Vehicle Theft,Trivial Damage,,10.0,1.0,-0.0,-0.0,5600.0,0.0,8.0,23.0,Full
156.0,38.0,500.0,1368.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Fire,23.0,3.0,0.0,0.0,55200.0,1.0,17.0,19.0,Full
61.0,23.0,500.0,1112.0,-0.0,JD,Single Vehicle Collision,Major Damage,Fire,6.0,1.0,1.0,-0.0,41850.0,0.0,18.0,2.0,P1
270.0,45.0,500.0,1188.0,1.0,PhD,Multi-vehicle Collision,Total Loss,Other,23.0,3.0,-0.0,1.0,54340.0,-0.0,10.0,26.0,Full
267.0,40.0,500.0,1156.0,0.0,JD,Parked Car,Trivial Damage,Police,5.0,1.0,-0.0,0.0,5670.0,0.0,18.0,20.0,Full
155.0,34.0,500.0,1707.0,-0.0,Masters,Single Vehicle Collision,Minor Damage,Ambulance,1.0,1.0,1.0,1.0,77040.0,-0.0,17.0,15.0,Full
202.0,38.0,2000.0,1133.0,1.0,Associate,Single Vehicle Collision,Major Damage,Other,12.0,1.0,1.0,0.0,77440.0,0.0,10.0,19.0,Full
133.0,30.0,1000.0,1231.0,-0.0,College,Multi-vehicle Collision,Minor Damage,Fire,19.0,3.0,1.0,0.0,28440.0,-0.0,8.0,9.0,Full
10.0,19.0,1000.0,1186.0,1.0,JD,Single Vehicle Collision,Minor Damage,Police,5.0,1.0,-0.0,-0.0,48950.0,1.0,4.0,2.0,P1
127.0,34.0,500.0,1320.0,1.0,Associate,Vehicle Theft,Minor Damage,,8.0,1.0,1.0,-0.0,4700.0,-0.0,17.0,15.0,Full
406.0,58.0,2000.0,1117.0,-0.0,MD,Multi-vehicle Collision,Total Loss,Other,15.0,3.0,1.0,-0.0,65520.0,0.0,6.0,37.0,Full
166.0,38.0,2000.0,1589.0,0.0,MD,Single Vehicle Collision,Total Loss,Other,8.0,1.0,-0.0,-0.0,40320.0,-0.0,14.0,22.0,Full
266.0,42.0,500.0,1094.0,-0.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,18.0,3.0,1.0,-0.0,53280.0,1.0,0.0,21.0,Full
185.0,34.0,500.0,1257.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Fire,20.0,3.0,1.0,0.0,51370.0,1.0,15.0,13.0,Full
179.0,32.0,2000.0,1247.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,10.0,1.0,0.0,0.0,53100.0,-0.0,9.0,12.0,Full
0.0,32.0,1000.0,1377.0,-0.0,College,Multi-vehicle Collision,Minor Damage,Ambulance,6.0,4.0,1.0,-0.0,39720.0,0.0,13.0,11.0,Full
254.0,40.0,500.0,1391.0,-0.0,College,Single Vehicle Collision,Minor Damage,Other,23.0,1.0,2.0,0.0,53460.0,0.0,6.0,18.0,Full
330.0,48.0,1000.0,1626.0,-0.0,College,Single Vehicle Collision,Major Damage,Ambulance,10.0,1.0,1.0,0.0,59500.0,-0.0,9.0,28.0,Full
155.0,35.0,1000.0,919.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,-0.0,1.0,0.0,-0.0,48360.0,-0.0,18.0,14.0,Full
280.0,45.0,1000.0,1398.0,-0.0,JD,Multi-vehicle Collision,Minor Damage,Other,0.0,3.0,1.0,0.0,84720.0,-0.0,16.0,27.0,Full
237.0,40.0,1000.0,883.0,0.0,College,Single Vehicle Collision,Minor Damage,Other,6.0,1.0,1.0,-0.0,77880.0,-0.0,10.0,24.0,Full
473.0,58.0,2000.0,1131.0,1.0,MD,Multi-vehicle Collision,Major Damage,Other,12.0,4.0,0.0,-0.0,63120.0,1.0,16.0,40.0,Full
31.0,36.0,2000.0,1318.0,1.0,College,Parked Car,Trivial Damage,,9.0,1.0,0.0,1.0,4700.0,0.0,13.0,16.0,Full
136.0,29.0,500.0,1203.0,1.0,JD,Vehicle Theft,Minor Damage,Police,9.0,1.0,2.0,0.0,6200.0,-0.0,16.0,13.0,Full
66.0,28.0,2000.0,1473.0,-0.0,Associate,Single Vehicle Collision,Total Loss,Other,0.0,1.0,2.0,0.0,48290.0,-0.0,20.0,10.0,Full
22.0,21.0,1000.0,1248.0,1.0,High School,Multi-vehicle Collision,Total Loss,Police,3.0,3.0,1.0,-0.0,53280.0,-0.0,-0.0,-0.0,Ls
111.0,27.0,500.0,1364.0,1.0,Masters,Single Vehicle Collision,Total Loss,Police,12.0,1.0,2.0,-0.0,90970.0,0.0,6.0,11.0,Full
84.0,30.0,2000.0,1036.0,1.0,MD,Single Vehicle Collision,Minor Damage,Police,9.0,1.0,1.0,1.0,57640.0,-0.0,5.0,9.0,Full
164.0,31.0,500.0,1115.0,1.0,Associate,Vehicle Theft,Trivial Damage,Police,5.0,1.0,1.0,0.0,4320.0,0.0,13.0,14.0,Full
216.0,36.0,1000.0,1152.0,1.0,Associate,Parked Car,Minor Damage,Police,-0.0,1.0,2.0,0.0,6160.0,0.0,1.0,20.0,Full
283.0,46.0,2000.0,1313.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,1.0,0.0,77660.0,1.0,11.0,25.0,Full
206.0,39.0,1000.0,1302.0,0.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,12.0,3.0,2.0,1.0,36300.0,0.0,2.0,22.0,Full
285.0,41.0,1000.0,1437.0,1.0,PhD,Single Vehicle Collision,Major Damage,Fire,23.0,1.0,2.0,0.0,108480.0,0.0,0.0,21.0,Full
39.0,22.0,500.0,1173.0,-0.0,JD,Single Vehicle Collision,Major Damage,Police,14.0,1.0,0.0,1.0,86130.0,1.0,6.0,0.0,Ls
254.0,46.0,2000.0,1472.0,0.0,MD,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,1.0,1.0,63580.0,0.0,11.0,29.0,Full
99.0,28.0,500.0,1330.0,-0.0,MD,Single Vehicle Collision,Total Loss,Other,3.0,1.0,2.0,1.0,49900.0,-0.0,17.0,8.0,Full
298.0,49.0,500.0,863.0,-0.0,MD,Multi-vehicle Collision,Major Damage,Other,16.0,3.0,0.0,-0.0,69480.0,-0.0,8.0,27.0,Full
162.0,33.0,500.0,965.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Fire,17.0,4.0,2.0,0.0,35300.0,1.0,19.0,17.0,Full
